PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Pezeshki, Z; Soleimani, A; Darabi, A				Pezeshki, Z.; Soleimani, A.; Darabi, A.			Application of BEM and using BIM database for BEM: A review	JOURNAL OF BUILDING ENGINEERING																	Pezeshki, Zahra/E-1666-2017	Pezeshki, Zahra/0000-0003-3366-3647												2352-7102					MAY	2019	23						1	17		10.1016/j.jobe.2019.01.021								WOS:000461445700001						
J	Gao, H; Koch, C; Wu, YP				Gao, Hao; Koch, Christian; Wu, Yupeng			Building information modelling based building energy modelling: A review	APPLIED ENERGY																	Koch, Christian/L-5725-2015	Koch, Christian/0000-0002-6170-7611; Wu, Yupeng/0000-0001-8693-7459												0306-2619	1872-9118				MAR 15	2019	238						320	343		10.1016/j.apenergy.2019.01.032								WOS:000461262300026						
J	Ruiz, GR; Segarra, EL; Bandera, CF				Ramos Ruiz, German; Lucas Segarra, Eva; Fernandez Bandera, Carlos			Model Predictive Control Optimization via Genetic Algorithm Using a Detailed Building Energy Model	ENERGIES																	Ruiz, Germán Ramos/O-8037-2014	Ruiz, Germán Ramos/0000-0002-6585-2197; Fernandez Bandera, Carlos/0000-0001-9220-3291; Lucas Segarra, Eva/0000-0002-7804-4949												1996-1073					JAN 1	2019	12	1							34	10.3390/en12010034								WOS:000460665000034						
J	Kamel, E; Memari, AM				Kamel, Ehsan; Memari, Ali M.			Review of BIM's application in energy simulation: Tools, issues, and solutions	AUTOMATION IN CONSTRUCTION																		Kamel, Ehsan/0000-0002-3941-9111												0926-5805	1872-7891				JAN	2019	97						164	180		10.1016/j.autcon.2018.11.008								WOS:000453623600012						
J	Sanhudo, L; Ramos, NMM; Martins, JP; Almeida, RMSF; Barreira, E; Simoes, ML; Cardoso, V				Sanhudo, Luis; Ramos, Nuno M. M.; Martins, Joao Pocas; Almeida, Ricardo M. S. F.; Barreira, Eva; Lurdes Simoes, M.; Cardoso, Vitor			Building information modeling for energy retrofitting - A review	RENEWABLE & SUSTAINABLE ENERGY REVIEWS																	Martins, João Poças/B-5092-2018; Cardoso, Vitor/AAG-7689-2020; Almeida, Ricardo/AAK-2107-2020; Sanhudo, Luís/AAG-3153-2020; Ramos, Nuno M M/B-4732-2013; Simões, Maria/N-3189-2013	Martins, João Poças/0000-0001-9878-3792; Cardoso, Vitor/0000-0003-0553-0433; Almeida, Ricardo/0000-0002-9846-6081; Sanhudo, Luís/0000-0002-2578-6981; Simões, Maria/0000-0002-0639-3867; Cardoso, Vitor E. M./0000-0002-4886-2406; Barreira, Eva/0000-0002-1343-5578; Ramos, Nuno M. M./0000-0002-5331-7429												1364-0321					JUN	2018	89						249	260		10.1016/j.rser.2018.03.064								WOS:000430853300021						
J	Pinheiro, S; Wimmer, R; O'Donnell, J; Muhic, S; Bazjanac, V; Maile, T; Frisch, J; van Treeck, C				Pinheiro, Sergio; Wimmer, Reinhard; O'Donnell, James; Muhic, Sergej; Bazjanac, Vladimir; Maile, Tobias; Frisch, Jerome; van Treeck, Christoph			MVD based information exchange between BIM and building energy performance simulation	AUTOMATION IN CONSTRUCTION																	Frisch, Jérôme/AAE-9758-2019	Frisch, Jérôme/0000-0003-0509-5275; Pinheiro, Sergio V./0000-0001-9380-5163; Muhic, Sergej/0000-0002-9398-8294; Wimmer, Reinhard/0000-0002-8530-071X												0926-5805	1872-7891				JUN	2018	90						91	103		10.1016/j.autcon.2018.02.009								WOS:000430520300008						
J	Bandera, CF; Ruiz, GR				Fernandez Bandera, Carlos; Ramos Ruiz, German			Towards a New Generation of Building Envelope Calibration	ENERGIES																	Ruiz, Germán Ramos/O-8037-2014	Ruiz, Germán Ramos/0000-0002-6585-2197													1996-1073				DEC	2017	10	12							2102	10.3390/en10122102								WOS:000423156900173						
J	Gerrish, T; Ruikar, K; Cook, M; Johnson, M; Phillip, M				Gerrish, Tristan; Ruikar, Kirti; Cook, Malcolm; Johnson, Mark; Phillip, Mark			Using BIM capabilities to improve existing building energy modelling practices	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT																	Ruikar, Kirti/T-3870-2019	Ruikar, Kirti/0000-0002-7292-5585												0969-9988	1365-232X					2017	24	2					190	208		10.1108/ECAM-11-2015-0181								WOS:000399051200001						
J	Choi, J; Shin, J; Kim, M; Kim, I				Choi, Jungsik; Shin, Jihye; Kim, Minchan; Kim, Inhan			Development of openBIM-based energy analysis software to improve the interoperability of energy performance assessment	AUTOMATION IN CONSTRUCTION					20th International Conference of the Association-for-Computer-Aided-Design-Research-in-Asia	MAY 18-23, 2015	Kyungpook Natl Univ, Daegu, SOUTH KOREA	Assoc Comp Aided Design Res Asia	Kyungpook Natl Univ								Jeong, Yongwook/N-7413-2016	Choi, Jungsik/0000-0001-9177-2484												0926-5805	1872-7891				DEC	2016	72		1		SI		52	64		10.1016/j.autcon.2016.07.004								WOS:000390722000009						
J	Ruiz, GR; Bandera, CF; Temes, TGA; Gutierrez, ASO				Ramos Ruiz, German; Fernandez Bandera, Carlos; Gomez-Acebo Temes, Tomas; Sanchez-Ostiz Gutierrez, Ana			Genetic algorithm for building envelope calibration	APPLIED ENERGY																	Gómez-Acebo, Tomás/B-1231-2008; Ruiz, Germán Ramos/O-8037-2014; Gutiérrez, Ana Sánchez-Ostiz/T-8024-2017	Gómez-Acebo, Tomás/0000-0001-6559-1313; Ruiz, Germán Ramos/0000-0002-6585-2197; Gutiérrez, Ana Sánchez-Ostiz/0000-0002-4440-4643												0306-2619	1872-9118				APR 15	2016	168						691	705		10.1016/j.apenergy.2016.01.075								WOS:000373863500059						
J	Abanda, FH; Byers, L				Abanda, F. H.; Byers, L.			An investigation of the impact of building orientation on energy consumption in a domestic building using emerging BIM (Building Information Modelling)	ENERGY																														0360-5442	1873-6785				FEB 15	2016	97						517	527		10.1016/j.energy.2015.12.135								WOS:000371841100044						
J	Reynders, G; Diriken, J; Saelens, D				Reynders, G.; Diriken, J.; Saelens, D.			Quality of grey-box models and identified parameters as function of the accuracy of input and observation signals	ENERGY AND BUILDINGS																	Saelens, Dirk/AAA-6463-2020; Saelens, Dirk/B-4188-2015; Diriken, Jan/G-4724-2010	Reynders, Glenn/0000-0002-8736-424X; Diriken, Jan/0000-0002-3314-4620; Saelens, Dirk/0000-0003-3450-5448												0378-7788	1872-6178				OCT	2014	82						263	274		10.1016/j.enbuild.2014.07.025								WOS:000343781400026						
C	Zhang, L		Li, G; Chen, C; Jiang, B; Shen, Q		Zhang, Lin			Simulation Analysis of Built Environment Based on Design Builder Software	ADVANCES IN CIVIL AND INDUSTRIAL ENGINEERING IV	Applied Mechanics and Materials				4th International Conference on Civil Engineering, Architecture and Building Materials (CEABM)	MAY 24-25, 2014	Haikou, PEOPLES R CHINA	Hainan Univ, Coll Civil Engn & Architecture, Hainan Soc Theoret & Appl Mech																						1660-9336		978-3-03835-165-8				2014	580-583						3134	3137		10.4028/www.scientific.net/AMM.580-583.3134								WOS:000348897704075						
J	Dodier, RH; Henze, GP				Dodier, RH; Henze, GP			Statistical analysis of neural networks as applied to building energy prediction	JOURNAL OF SOLAR ENERGY ENGINEERING-TRANSACTIONS OF THE ASME																	Liu, Xuesong/E-9177-2010; Henze, Gregor/C-5505-2015	Henze, Gregor/0000-0002-4084-9709												0199-6231					FEB	2004	126	1					592	600		10.1115/1.1637640								WOS:000189287100005						
J	Crawley, DB; Lawrie, LK; Winkelmann, FC; Buhl, WF; Huang, YJ; Pedersen, CO; Strand, RK; Liesen, RJ; Fisher, DE; Witte, MJ; Glazer, J				Crawley, DB; Lawrie, LK; Winkelmann, FC; Buhl, WF; Huang, YJ; Pedersen, CO; Strand, RK; Liesen, RJ; Fisher, DE; Witte, MJ; Glazer, J			EnergyPlus: creating a new-generation building energy simulation program	ENERGY AND BUILDINGS					6th International IBPSA Conference	SEP 13-15, 1999	KYOTO, JAPAN										Crawley, Drury/I-6523-2019; Liu, Xuesong/E-9177-2010	Crawley, Drury/0000-0002-2899-9288; 												0378-7788					APR	2001	33	4			SI		319	331		10.1016/S0378-7788(00)00114-6								WOS:000167272000005						
