PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Minunno, R; O'Grady, T; Morrison, GM; Gruner, RL; Colling, M				Minunno, Roberto; O'Grady, Timothy; Morrison, Gregory M.; Gruner, Richard L.; Colling, Michael			Strategies for Applying the Circular Economy to Prefabricated Buildings	BUILDINGS																	Gruner, Richard/L-6642-2019; Minunno, Roberto/L-4214-2019	Gruner, Richard/0000-0002-5176-8584; Minunno, Roberto/0000-0002-9546-0637; O'Grady, Timothy/0000-0001-8581-0050; Morrison, Gregory/0000-0002-2101-6525													2075-5309				SEP	2018	8	9							125	10.3390/buildings8090125								WOS:000445186700012						
J	Ghisellini, P; Ripa, M; Ulgiati, S				Ghisellini, Patrizia; Ripa, Maddalena; Ulgiati, Sergio			Exploring environmental and economic costs and benefits of a circular economy approach to the construction and demolition sector. A literature review	JOURNAL OF CLEANER PRODUCTION																	Ulgiati, Sergio/ABE-9420-2020; Ripa, Maddalena/H-6128-2018	Ripa, Maddalena/0000-0002-2720-0585; Ulgiati, Sergio/0000-0001-6159-4947												0959-6526	1879-1786				MAR 20	2018	178						618	643		10.1016/j.jclepro.2017.11.207								WOS:000425558600057						
J	Akanbi, LA; Oyedele, LO; Akinade, OO; Ajayi, AO; Delgado, MD; Bilal, M; Bello, SA				Akanbi, Lukman A.; Oyedele, Lukumon O.; Akinade, Olugbenga O.; Ajayi, Anuoluwapo O.; Delgado, Manuel Davila; Bilal, Muhammad; Bello, Sururah A.			Salvaging building materials in a circular economy: A BIM-based whole-life performance estimator	RESOURCES CONSERVATION AND RECYCLING																	Bilal, Muhammad/AAH-6461-2020	Akinade, Olugbenga/0000-0003-3950-3775												0921-3449	1879-0658				FEB	2018	129						175	186		10.1016/j.resconrec.2017.10.026								WOS:000419417300019						
J	Kirchherr, J; Reike, D; Hekkert, M				Kirchherr, Julian; Reike, Denise; Hekkert, Marko			Conceptualizing the circular economy: An analysis of 114 definitions	RESOURCES CONSERVATION AND RECYCLING																	Silva, Pamella/ABE-3142-2020; Dijkstra, Tim/Z-1876-2019													0921-3449	1879-0658				DEC	2017	127						221	232		10.1016/j.resconrec.2017.09.005								WOS:000413614700024						
J	Jamei, E; Mortimer, M; Seyedmahmoudian, M; Horan, B; Stojcevski, A				Jamei, Elmira; Mortimer, Michael; Seyedmahmoudian, Mehdi; Horan, Ben; Stojcevski, Alex			Investigating the Role of Virtual Reality in Planning for Sustainable Smart Cities	SUSTAINABILITY																	Seyedmahmoudian, Mohammadmehdi/ABE-9588-2020	Seyedmahmoudian, Mohammadmehdi/0000-0002-2538-4077; JAMEI, ELMIRA/0000-0002-7909-9212; Horan, Ben/0000-0002-6723-259X													2071-1050				NOV	2017	9	11							2006	10.3390/su9112006								WOS:000416793400086						
J	Tingley, DD; Cooper, S; Cullen, J				Tingley, Danielle Densley; Cooper, Simone; Cullen, Jonathan			Understanding and overcoming the barriers to structural steel reuse, a UK perspective	JOURNAL OF CLEANER PRODUCTION																														0959-6526	1879-1786				APR 1	2017	148						642	652		10.1016/j.jclepro.2017.02.006								WOS:000398425700063						
J	Adams, KT; Osmani, M; Thorpe, T; Thornback, J				Adams, Katherine Tebbatt; Osmani, Mohamed; Thorpe, Tony; Thornback, Jane			Circular economy in construction: current awareness, challenges and enablers	PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-WASTE AND RESOURCE MANAGEMENT																														1747-6526	1747-6534				FEB	2017	170	1					15	24	1600011	10.1680/jwarm.16.00011								WOS:000404045200003						
J	Fercoq, A; Lamouri, S; Carbone, V				Fercoq, Alain; Lamouri, Samir; Carbone, Valentina			Lean/Green integration focused on waste reduction techniques	JOURNAL OF CLEANER PRODUCTION																		LAMOURI, Samir/0000-0003-3868-9280												0959-6526	1879-1786				NOV 20	2016	137						567	578		10.1016/j.jclepro.2016.07.107								WOS:000391079300051						
J	Stahel, WR				Stahel, Walter R.			Circular economy	NATURE																														0028-0836	1476-4687				MAR 24	2016	531	7595					435	438		10.1038/531435a								WOS:000372701300013	27008952					
J	Rivero, AJ; Sathre, R; Navarro, JG				Jimenez Rivero, Ana; Sathre, Roger; Garcia Navarro, Justo			Life cycle energy and material flow implications of gypsum plasterboard recycling in the European Union	RESOURCES CONSERVATION AND RECYCLING																	García-Navarro, Justo/L-9419-2014	García-Navarro, Justo/0000-0002-5268-1587; Sathre, Roger/0000-0002-1861-6423; Jimenez-Rivero, Ana/0000-0003-4013-2334												0921-3449	1879-0658				MAR-APR	2016	108						171	181		10.1016/j.resconrec.2016.01.014								WOS:000372939300014						
J	Ajayi, SO; Oyedele, LO; Bilal, M; Akinade, OO; Alaka, HA; Owolabi, HA; Kadiri, KO				Ajayi, Saheed O.; Oyedele, Lukumon O.; Bilal, Muhammad; Akinade, Olugbenga O.; Alaka, Haft A.; Owolabi, Hakeem A.; Kadiri, Kabir O.			Waste effectiveness of the construction industry: Understanding the impediments and requisites for improvements	RESOURCES CONSERVATION AND RECYCLING																	Bilal, Muhammad/AAH-6461-2020; Ajayi, Saheed/AAV-4209-2021	Akinade, Olugbenga/0000-0003-3950-3775												0921-3449	1879-0658				SEP	2015	102						101	112		10.1016/j.resconrec.2015.06.001								WOS:000362147800011						
C	Rios, FC; Chong, WK; Grau, D		Chong, WO; Chang, J; Parrish, K; Berardi, U		Rios, Fernanda Cruz; Chong, Wai K.; Grau, David			Design for Disassembly and Deconstruction - Challenges and Opportunities	DEFINING THE FUTURE OF SUSTAINABILITY AND RESILIENCE IN DESIGN, ENGINEERING AND CONSTRUCTION	Procedia Engineering				Defining the Future of Sustainability and Resilience in Design, Engineering and Construction	MAY 10-13, 2015	Chicago, CA	ASCE, ICSDEC																						1877-7058						2015	118						1296	1304		10.1016/j.proeng.2015.08.485								WOS:000380430700152						
J	Jaillon, L; Poon, CS				Jaillon, Lara; Poon, C. S.			Life cycle design and prefabrication in buildings: A review and case studies in Hong Kong	AUTOMATION IN CONSTRUCTION																	Poon, Chi Sun/H-4152-2015	Poon, Chi Sun/0000-0003-4912-3936; JAILLON, Lara Celine/0000-0002-8590-7677												0926-5805	1872-7891				APR	2014	39						195	202		10.1016/j.autcon.2013.09.006								WOS:000331665400019						
J	Vefago, LHM; Avellaneda, J				Maccarini Vefago, Luiz H.; Avellaneda, Jaume			Recycling concepts and the index of recyclability for building materials	RESOURCES CONSERVATION AND RECYCLING																														0921-3449	1879-0658				MAR	2013	72						127	135		10.1016/j.resconrec.2012.12.015								WOS:000317172600015						
J	Aye, L; Ngo, T; Crawford, RH; Gammampila, R; Mendis, P				Aye, Lu; Ngo, T.; Crawford, R. H.; Gammampila, R.; Mendis, P.			Life cycle greenhouse gas emissions and energy analysis of prefabricated reusable building modules	ENERGY AND BUILDINGS																	Ngo, Tuan D/P-8184-2014; Crawford, Robert/N-7428-2019; Crawford, Robert/C-4547-2016; Aye, Lu/J-8733-2013	Ngo, Tuan D/0000-0002-9831-8580; Crawford, Robert/0000-0002-0189-3221; Crawford, Robert/0000-0002-0189-3221; Aye, Lu/0000-0002-5495-1683; Mendis, Priyan/0000-0003-4068-8201												0378-7788	1872-6178				APR	2012	47						159	168		10.1016/j.enbuild.2011.11.049								WOS:000301989800020						
J	Coelho, A; de Brito, J				Coelho, Andre; de Brito, Jorge			Economic analysis of conventional versus selective demolition-A case study	RESOURCES CONSERVATION AND RECYCLING																	de Brito, Jorge/A-4299-2008	de Brito, Jorge/0000-0001-6766-2736; Coelho, Andre/0000-0002-7277-2267												0921-3449	1879-0658				JAN	2011	55	3					382	392		10.1016/j.resconrec.2010.11.003								WOS:000286720800011						
J	Huang, HM; Rauch, U; Liaw, SS				Huang, Hsiu-Mei; Rauch, Ulrich; Liaw, Shu-Sheng			Investigating learners' attitudes toward virtual reality learning environments: Based on a constructivist approach	COMPUTERS & EDUCATION																														0360-1315	1873-782X				NOV	2010	55	3					1171	1182		10.1016/j.compedu.2010.05.014								WOS:000280985600024						
J	Solis-Guzman, J; Marrero, M; Montes, MV; Ramirez-De-Arellano, A				Solis-Guzman, Jaime; Marrero, Madelyn; Montes, Maria Victoria; Ramirez-de-Arellano, Antonio			A Spanish model for quantification and management of construction waste	WASTE MANAGEMENT																	Solís-Guzmán, Jaime/E-5973-2011; Marrero, Madelyn/AAR-5481-2021; Marrero, Madelyn/N-9723-2013; MONTES, M.V./F-9382-2011	Solís-Guzmán, Jaime/0000-0001-5535-8112; Marrero, Madelyn/0000-0002-9509-4374; Marrero, Madelyn/0000-0002-9509-4374; MONTES, M.V./0000-0003-0533-6294												0956-053X					SEP	2009	29	9					2542	2548		10.1016/j.wasman.2009.05.009								WOS:000268626100017	19523801					
J	Tam, VW; Tam, CM				Tam, VW; Tam, CM			A review on the viable technology for construction waste recycling	RESOURCES CONSERVATION AND RECYCLING																	Basit, Abdul/C-6078-2013	TAM, Chi Ming/0000-0002-2402-7449; Tam, Vivian/0000-0002-1074-8018												0921-3449					JUN	2006	47	3					209	221		10.1016/j.resconrec.2005.12.002								WOS:000238131800002						
J	Oikonomou, ND				Oikonomou, ND			Recycled concrete aggregates	CEMENT & CONCRETE COMPOSITES																														0958-9465	1873-393X				FEB	2005	27	2					315	318		10.1016/j.cemconcomp.2004.02.020								WOS:000226478000022						
J	YIN, RK				YIN, RK			DISCOVERING THE FUTURE OF THE CASE-STUDY METHOD IN EVALUATION RESEARCH	EVALUATION PRACTICE																														0886-1633					OCT	1994	15	3					283	290		10.1016/0886-1633(94)90023-X								WOS:A1994PX83700010						
J	YIN, RK				YIN, RK			THE CASE-STUDY METHOD AS A TOOL FOR DOING EVALUATION	CURRENT SOCIOLOGY-SOCIOLOGIE CONTEMPORAINE																														0011-3921					SPR	1992	40	1					121	137		10.1177/001139292040001009								WOS:A1992HM88500007						
