PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Evjen, TA; Raviz, SRH; Petersen, SA; Krogstie, J				Evjen, Tor Asmund; Raviz, Seyed Reza Hosseini; Petersen, Sobah Abbas; Krogstie, John			Smart Facility Management: Future Healthcare Organization through Indoor Positioning Systems in the Light of Enterprise BIM	SMART CITIES																		Krogstie, John/0000-0003-4830-1876													2624-6511				SEP	2020	3	3					793	805		10.3390/smartcities3030040								WOS:000682786300012						
J	Boje, C; Guerriero, A; Kubicki, S; Rezgui, Y				Boje, Calin; Guerriero, Annie; Kubicki, Sylvain; Rezgui, Yacine			Towards a semantic Construction Digital Twin: Directions for future research	AUTOMATION IN CONSTRUCTION																	Rezgui, Yacine/ABE-6712-2020; Kubicki, Sylvain/I-6965-2019	Rezgui, Yacine/0000-0002-5711-8400; Kubicki, Sylvain/0000-0003-2985-0378; Boje, Calin/0000-0002-5150-9355; Guerriero, Annie/0000-0002-8804-1995												0926-5805	1872-7891				JUN	2020	114								103179	10.1016/j.autcon.2020.103179								WOS:000526785800022						
J	Succar, B; Poirier, E				Succar, Bilal; Poirier, Erik			Lifecycle information transformation and exchange for delivering and managing digital and physical assets	AUTOMATION IN CONSTRUCTION																	Poirier, Erik/AAA-4555-2020	Poirier, Erik/0000-0003-0908-0097												0926-5805	1872-7891				APR	2020	112								103090	10.1016/j.autcon.2020.103090								WOS:000526785600026						
J	Tang, S; Shelden, DR; Eastman, CM; Pishdad-Bozorgi, P; Gao, XH				Tang, Shu; Shelden, Dennis R.; Eastman, Charles M.; Pishdad-Bozorgi, Pardis; Gao, Xinghua			A review of building information modeling (BIM) and the internet of things (IoT) devices integration: Present status and future trends	AUTOMATION IN CONSTRUCTION																	Bagga, Ankit/AAG-8019-2021; Tang, Shu/ABC-9944-2021	Tang, Shu/0000-0002-9796-2737												0926-5805	1872-7891				MAY	2019	101						127	139		10.1016/j.autcon.2019.01.020								WOS:000461130000010						
J	Whyte, J				Whyte, Jennifer			How Digital Information Transforms Project Delivery Models	PROJECT MANAGEMENT JOURNAL																	Whyte, Jennifer/AAF-9739-2021; Whyte, Jennifer/D-3885-2009	Whyte, Jennifer/0000-0003-4640-2913; Whyte, Jennifer/0000-0003-4640-2913												8756-9728	1938-9507				APR	2019	50	2					177	194		10.1177/8756972818823304								WOS:000462051600005						
J	Koo, J; Oh, SR; Kim, YG				Koo, Jahoon; Oh, Se-Ra; Kim, Young-Gab			Device Identification Interoperability in Heterogeneous IoT Platforms	SENSORS																		Oh, Se-Ra/0000-0002-4448-2748; Kim, Young-Gab/0000-0001-9585-8808												1424-8220					MAR 23	2019	19	6							1433	10.3390/s19061433								WOS:000464525000007	30909580					
J	Khajavi, SH; Motlagh, NH; Jaribion, A; Werner, LC; Holmstrom, J				Khajavi, Siavash H.; Motlagh, Naser Hossein; Jaribion, Alireza; Werner, Liss C.; Holmstroem, Jan			Digital Twin: Vision, Benefits, Boundaries, and Creation for Buildings	IEEE ACCESS																	Motlagh, Naser Hossein/AAG-9568-2019; Khajavi, Siavash Haghighat/H-5187-2018; Jaribion, Alireza/AAN-6751-2020; Holmström, Jan B/E-7230-2012; Werner, Liss C./P-4678-2016	Motlagh, Naser Hossein/0000-0001-9923-9879; Khajavi, Siavash Haghighat/0000-0002-5166-4021; Jaribion, Alireza/0000-0003-1916-1309; Holmström, Jan B/0000-0002-2596-0337; Werner, Liss C./0000-0003-4184-6670												2169-3536						2019	7						147406	147419		10.1109/ACCESS.2019.2946515								WOS:000497160500006						
C	Ozturk, GB; Yitmen, I			IOP	Ozturk, Gozde Basak; Yitmen, Ibrahim			Conceptual Model of Building Information Modelling Usage for Knowledge Management in Construction Projects	3RD WORLD MULTIDISCIPLINARY CIVIL ENGINEERING, ARCHITECTURE, URBAN PLANNING SYMPOSIUM (WMCAUS 2018)	IOP Conference Series-Materials Science and Engineering				3rd World Multidisciplinary Civil Engineering, Architecture, Urban Planning Symposium (WMCAUS)	JUN 18-22, 2018	Prague, CZECH REPUBLIC										Ozturk, Gozde Basak/K-4182-2019; Ozturk, Gozde Basak/AAA-1320-2019	OZTURK, GOZDE BASAK/0000-0003-4617-6936												1757-8981						2019	471								022043	10.1088/1757-899X/471/2/022043								WOS:000465811800043						
J	Kaewunruen, S; Rungskunroch, P; Welsh, J				Kaewunruen, Sakdirat; Rungskunroch, Panrawee; Welsh, Joshua			A Digital-Twin Evaluation of Net Zero Energy Building for Existing Buildings	SUSTAINABILITY																	Kaewunruen, Sakdirat/A-6793-2008	Kaewunruen, Sakdirat/0000-0003-2153-3538												2071-1050					JAN 1	2019	11	1							159	10.3390/su11010159								WOS:000457127300159						
J	Dave, B; Buda, A; Nurminen, A; Framling, K				Dave, Bhargav; Buda, Andrea; Nurminen, Antti; Framling, Kary			A framework for integrating BIM and IoT through open standards	AUTOMATION IN CONSTRUCTION																	Främling, Kary Å/G-2222-2013; Tang, Llewellyn/AAE-8423-2020; Dave, Bhargav/C-1555-2014	Främling, Kary Å/0000-0002-8078-5172; Tang, Llewellyn/0000-0001-8453-5384; Dave, Bhargav/0000-0003-4228-506X												0926-5805	1872-7891				NOV	2018	95						35	45		10.1016/j.autcon.2018.07.022								WOS:000446286800004						
J	Pauwels, P; Poveda-Villalon, M; Sicilia, A; Euzenat, J				Pauwels, Pieter; Poveda-Villalon, Maria; Sicilia, Alvaro; Euzenat, Jerome			Semantic technologies and interoperability in the built environment	SEMANTIC WEB																	Poveda-Villalón, María/J-4530-2012; Sicilia, Alvaro/I-3790-2014; Pauwels, Pieter/I-8256-2015	Poveda-Villalón, María/0000-0003-3587-0367; Sicilia, Alvaro/0000-0001-9436-8743; Pauwels, Pieter/0000-0001-8020-4609												1570-0844	2210-4968					2018	9	6			SI		731	734		10.3233/SW-180321								WOS:000444433900001						
J	Han, SN; Crespi, N				Han, Son N.; Crespi, Noel			Semantic service provisioning for smart objects: Integrating IoT applications into the web	FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE																	Crespi, Noel/ABE-7052-2020	Crespi, Noel/0000-0003-2962-192X												0167-739X	1872-7115				NOV	2017	76						180	197		10.1016/j.future.2016.12.037								WOS:000407983100015						
J	Hui, TKL; Sherratt, RS; Sanchez, DD				Hui, Terence K. L.; Sherratt, R. Simon; Diaz Sanchez, Daniel			Major requirements for building Smart Homes in Smart Cities based on Internet of Things technologies	FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE																	Jeong, Yongwook/N-7413-2016; Hui, Terence KL/A-8072-2015; Diaz-Sanchez, Daniel/M-1190-2014	Hui, Terence KL/0000-0002-7513-1887; Diaz-Sanchez, Daniel/0000-0002-3323-6453												0167-739X	1872-7115				NOV	2017	76						358	369		10.1016/j.future.2016.10.026								WOS:000407983100030						
J	Afsari, K; Eastman, CM; Castro-Lacouture, D				Afsari, Kereshmeh; Eastman, Charles M.; Castro-Lacouture, Daniel			JavaScript Object Notation (JSON) data serialization for IFC schema in web-based BIM data exchange	AUTOMATION IN CONSTRUCTION																	Jeong, Yongwook/N-7413-2016													0926-5805	1872-7891				MAY	2017	77						24	51		10.1016/j.autcon.2017.01.011								WOS:000395221400003						
J	Parn, EA; Edwards, DJ; Sing, MCP				Parn, E. A.; Edwards, D. J.; Sing, M. C. P.			The building information modelling trajectory in facilities management: A review	AUTOMATION IN CONSTRUCTION																	Jeong, Yongwook/N-7413-2016	Parn, Erika/0000-0002-8124-4263; SING, Chun Pong/0000-0003-3526-0702												0926-5805	1872-7891				MAR	2017	75						45	55		10.1016/j.autcon.2016.12.003								WOS:000393007300005						
C	Delbrugger, T; Lenz, LT; Losch, D; Rossmann, J			IEEE	Delbruegger, Tim; Lenz, Lisa Theresa; Losch, Daniel; Rossmann, Juergen			A Navigation Framework for Digital Twins of Factories based on Building Information Modeling	2017 22ND IEEE INTERNATIONAL CONFERENCE ON EMERGING TECHNOLOGIES AND FACTORY AUTOMATION (ETFA)	IEEE International Conference on Emerging Technologies and Factory Automation-ETFA				22nd IEEE International Conference on Emerging Technologies and Factory Automation (ETFA)	SEP 12-15, 2017	Limassol, CYPRUS	IEEE, ABB, ies, Univ Cyprus, Dept Elect Comp Engn																						1946-0740		978-1-5090-6505-9				2017																		WOS:000427812000147						
J	Pauwels, P; Zhang, SJ; Lee, YC				Pauwels, Pieter; Zhang, Sijie; Lee, Yong-Cheol			Semantic web technologies in AEC industry: A literature overview	AUTOMATION IN CONSTRUCTION																	Jeong, Yongwook/N-7413-2016; Pauwels, Pieter/I-8256-2015	Pauwels, Pieter/0000-0001-8020-4609												0926-5805	1872-7891				JAN	2017	73						145	165		10.1016/j.autcon.2016.10.003								WOS:000390516100013						
