PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Vagnoli, M; Remenyte-Prescott, R; Andrews, J				Vagnoli, Matteo; Remenyte-Prescott, Rasa; Andrews, John			Railway bridge structural health monitoring and fault detection: State-of-the-art methods and future challenges	STRUCTURAL HEALTH MONITORING-AN INTERNATIONAL JOURNAL																		Andrews, John/0000-0002-2316-3959												1475-9217	1741-3168				JUL	2018	17	4					971	1007		10.1177/1475921717721137								WOS:000436070600016						
J	Kaewunruen, S; Wu, L; Goto, K; Najih, YM				Kaewunruen, Sakdirat; Wu, Lei; Goto, Keiichi; Najih, Yanuar Muhammad			Vulnerability of Structural Concrete to Extreme Climate Variances	CLIMATE																	Kaewunruen, Sakdirat/A-6793-2008	Kaewunruen, Sakdirat/0000-0003-2153-3538												2225-1154					JUN	2018	6	2							40	10.3390/cli6020040								WOS:000436491700022						
J	Sacks, R; Kedar, A; Borrmann, A; Ma, L; Brilakis, I; Huthwohl, P; Daum, S; Kattel, U; Yosef, R; Liebich, T; Barutcu, BE; Muhic, S				Sacks, Rafael; Kedar, Amir; Borrmann, Andre; Ma, Ling; Brilakis, Ioannis; Huthwohl, Philipp; Daum, Simon; Kattel, Uri; Yosef, Raz; Liebich, Thomas; Barutcu, Burcu Esen; Muhic, Sergej			SeeBridge as next generation bridge inspection: Overview, Information Delivery Manual and Model View Definition	AUTOMATION IN CONSTRUCTION																	Brilakis, Ioannis/H-5369-2013; Sacks, Rafael/B-1431-2008; Ma, Ling/F-6641-2010; Ma, Ling/F-3413-2019	Brilakis, Ioannis/0000-0003-1829-2083; Sacks, Rafael/0000-0001-9427-5053; Ma, Ling/0000-0002-9187-471X; Ma, Ling/0000-0002-9187-471X												0926-5805	1872-7891				JUN	2018	90						134	145		10.1016/j.autcon.2018.02.033								WOS:000430520300011						
J	Jeong, Y; Kim, W; Lee, I; Lee, J				Jeong, Yoseok; Kim, WooSeok; Lee, Ilkeun; Lee, Jaeha			Bridge inspection practices and bridge management programs in China, Japan, Korea, and U.S.	JOURNAL OF STRUCTURAL INTEGRITY AND MAINTENANCE																	Lee, Jaeha/AAD-3173-2022	Lee, Jaeha/0000-0001-6610-6404; Kim, WooSeok/0000-0001-6796-4312												2470-5314	2470-5322					2018	3	2					126	135		10.1080/24705314.2018.1461548								WOS:000438964600006						
J	Quirk, L; Matos, J; Murphy, J; Pakrashi, V				Quirk, Lucy; Matos, Jose; Murphy, Jimmy; Pakrashi, Vikram			Visual inspection and bridge management	STRUCTURE AND INFRASTRUCTURE ENGINEERING																	Matos, José/F-1917-2015; Murphy, Jerry D/ABH-3038-2020	Matos, José/0000-0002-1536-2149; Murphy, Jerry D/0000-0003-2120-1357												1573-2479	1744-8980					2018	14	3					320	332		10.1080/15732479.2017.1352000								WOS:000423625400003						
J	Ding, YL; Zhao, HW; Deng, L; Li, AQ; Wang, MY				Ding, You-Liang; Zhao, Han-Wei; Deng, Lu; Li, Ai-Qun; Wang, Man-Ya			Early Warning of Abnormal Train-Induced Vibrations for a Steel-Truss Arch Railway Bridge: Case Study	JOURNAL OF BRIDGE ENGINEERING																	Deng, Lu/D-4844-2014													1084-0702	1943-5592				NOV	2017	22	11							05017011	10.1061/(ASCE)BE.1943-5592.0001143								WOS:000417470900024						
J	Sa'adin, SLB; Kaewunruen, S; Jaroszweski, D				Sa'adin, Sazrul Leena Binti; Kaewunruen, Sakdirat; Jaroszweski, David			Operational readiness for climate change of Malaysia high-speed rail	PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-TRANSPORT					4th Annual Conference of the Rail-Research-UK-Association (RRUKA)	NOV, 2015	London, ENGLAND	Rail Res UK Assoc									Kaewunruen, Sakdirat/A-6793-2008	Kaewunruen, Sakdirat/0000-0003-2153-3538; Jaroszweski, David/0000-0002-8365-0193												0965-092X					OCT	2016	169	5					308	320		10.1680/jtran.16.00031								WOS:000384212500007						
J	Lu, X; Li, M; Deng, H; Lin, PF; Matsumoto, MR; Liu, X				Lu, Xin; Li, Miao; Deng, Hao; Lin, Pengfei; Matsumoto, Mark R.; Liu, Xiang			Application of electrochemical depassivation in PRB systems to recovery Fe-0 reactivity	FRONTIERS OF ENVIRONMENTAL SCIENCE & ENGINEERING																	Li, Miao/Q-1996-2016	Li, Miao/0000-0002-5324-0708; Matsumoto, Mark/0000-0003-3424-0611												2095-2201	2095-221X				AUG	2016	10	4							04	10.1007/s11783-016-0843-0								WOS:000376595400004						
J	Ding, YL; An, YH; Wang, C				Ding, Youliang; An, Yonghui; Wang, Chao			Field monitoring of the train-induced hanger vibration in a high-speed railway steel arch bridge	SMART STRUCTURES AND SYSTEMS																		An, Yonghui/0000-0001-7407-8706												1738-1584					JUN	2016	17	6					1107	1127		10.12989/sss.2016.17.6.1107								WOS:000381943500014						
J	Washer, G; Connor, R; Nasrollahi, M; Reising, R				Washer, Glenn; Connor, Robert; Nasrollahi, Massoud; Reising, Rebecca			Verification of the Framework for Risk-Based Bridge Inspection	JOURNAL OF BRIDGE ENGINEERING																														1084-0702	1943-5592				APR	2016	21	4							04015078	10.1061/(ASCE)BE.1943-5592.0000787								WOS:000372801100001						
J	Remennikov, AM; Kaewunruen, S				Remennikov, Alex M.; Kaewunruen, Sakdirat			Determination of Prestressing Force in Railway Concrete Sleepers Using Dynamic Relaxation Technique	JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES					10th International Conference on Shock and Impact Loads on Structures	OCT, 2013	Singapore, SINGAPORE										Remennikov, Alex/Q-7141-2019; Kaewunruen, Sakdirat/A-6793-2008	Remennikov, Alex/0000-0002-1532-5719; Kaewunruen, Sakdirat/0000-0003-2153-3538												0887-3828	1943-5509				OCT	2015	29	5							04014134	10.1061/(ASCE)CF.1943-5509.0000634								WOS:000361702800020						
J	Jaroszweski, D; Hooper, E; Baker, C; Chapman, L; Quinn, A				Jaroszweski, David; Hooper, Elizabeth; Baker, Chris; Chapman, Lee; Quinn, Andrew			The impacts of the 28 June 2012 storms on UK road and rail transport	METEOROLOGICAL APPLICATIONS																	Chapman, Lee/F-4674-2014; chapman, lee/AAE-8287-2020; Quinn, Andrew/B-7793-2008	Chapman, Lee/0000-0002-2837-8334; chapman, lee/0000-0002-2837-8334; Quinn, Andrew/0000-0003-0254-4661; Jaroszweski, David/0000-0002-8365-0193; Baker, Christopher/0000-0001-7572-1871												1350-4827	1469-8080				JUL	2015	22	3					470	476		10.1002/met.1477								WOS:000357882500018						
J	Bu, GP; Lee, J; Guan, H; Blumenstein, M; Loo, YC				Bu, Guoping; Lee, Jaeho; Guan, Hong; Blumenstein, Michael; Loo, Yew-Chaye			Development of an Integrated Method for Probabilistic Bridge-Deterioration Modeling	JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES					10th International Conference on Shock and Impact Loads on Structures	NOV 25-26, 2013	undefined, SINGAPORE										Guan, Hong/C-6493-2014	Guan, Hong/0000-0001-5053-5052												0887-3828	1943-5509				APR 1	2014	28	2					330	340		10.1061/(ASCE)CF.1943-5509.0000421								WOS:000332769900014						
J	Newhook, JP; Edalatmanesh, R				Newhook, John P.; Edalatmanesh, Rahman			Integrating reliability and structural health monitoring in the fatigue assessment of concrete bridge decks	STRUCTURE AND INFRASTRUCTURE ENGINEERING																														1573-2479					JUL 1	2013	9	7					619	633		10.1080/15732479.2011.601745								WOS:000316207500001						
J	Eisenack, K; Stecker, R				Eisenack, Klaus; Stecker, Rebecca			A framework for analyzing climate change adaptations as actions	MITIGATION AND ADAPTATION STRATEGIES FOR GLOBAL CHANGE																														1381-2386					MAR	2012	17	3					243	260		10.1007/s11027-011-9323-9								WOS:000300589100002						
J	Arangio, S; Beck, JL				Arangio, S.; Beck, J. L.			Bayesian neural networks for bridge integrity assessment	STRUCTURAL CONTROL & HEALTH MONITORING																	Arangio, Stefania/A-3946-2010													1545-2255	1545-2263				FEB	2012	19	1					3	21		10.1002/stc.420								WOS:000299818100001						
J	Frangopol, DM; Saydam, D; Kim, S				Frangopol, Dan M.; Saydam, Duygu; Kim, Sunyong			Maintenance, management, life-cycle design and performance of structures and infrastructures: a brief review	STRUCTURE AND INFRASTRUCTURE ENGINEERING																	Kim, Sunyong/AAM-9607-2020; Frangopol, Dan M./A-7408-2015	Kim, Sunyong/0000-0001-8574-7178; Frangopol, Dan M./0000-0002-9213-0683												1573-2479	1744-8980					2012	8	1					1	25		10.1080/15732479.2011.628962								WOS:000302541400001						
J	Pellegrino, C; Pipinato, A; Modena, C				Pellegrino, C.; Pipinato, A.; Modena, C.			A simplified management procedure for bridge network maintenance	STRUCTURE AND INFRASTRUCTURE ENGINEERING																	Pellegrino, Carlo/F-7772-2010; Pipinato, Alessio/B-2086-2016	Pipinato, Alessio/0000-0002-1287-8801; Modena, Claudio/0000-0001-7289-6879												1573-2479						2011	7	5					341	351	PII 908153055	10.1080/15732470802659084								WOS:000287033000002						
J	Wardhana, K; Hadipriono, FC				Wardhana, K; Hadipriono, FC			Analysis of recent bridge failures in the United States	JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES																														0887-3828					AUG	2003	17	3					144	150		10.1061/(ASCE)0887-3828(2003)17:3(144)								WOS:000184233200007						
