PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Feng, LW; Li, YY; Wang, YM; Du, QY				Feng, Luwei; Li, Yiyan; Wang, Yumiao; Du, Qingyun			Estimating hourly and continuous ground-level PM2.5 concentrations using an ensemble learning algorithm: The ST-stacking model	ATMOSPHERIC ENVIRONMENT																														1352-2310	1873-2844				FEB 15	2020	223								117242	10.1016/j.atmosenv.2019.117242								WOS:000517660200078						
J	Yang, X; Dindoruk, B; Lu, LG				Yang, Xi; Dindoruk, Birol; Lu, Ligang			A comparative analysis of bubble point pressure prediction using advanced machine learning algorithms and classical correlations	JOURNAL OF PETROLEUM SCIENCE AND ENGINEERING																		Yang, Xi/0000-0002-3359-4285												0920-4105	1873-4715				FEB	2020	185								106598	10.1016/j.petrol.2019.106598								WOS:000509464100014						
J	Hu, Q; Cai, M; Mohabbati-Kalejahi, N; Mehdizadeh, A; Yazdi, MAA; Vinel, A; Rigdon, SE; Davis, KC; Megahed, FM				Hu, Qiong; Cai, Miao; Mohabbati-Kalejahi, Nasrin; Mehdizadeh, Amir; Yazdi, Mohammad Ali Alamdar; Vinel, Alexander; Rigdon, Steven E.; Davis, Karen C.; Megahed, Fadel M.			A Review of Data Analytic Applications in Road Traffic Safety. Part 2: Prescriptive Modeling	SENSORS																	Megahed, Fadel/ABB-9906-2021; Megahed, Fadel/ABB-3250-2021; Cai, Miao/AAS-6663-2021	Megahed, Fadel/0000-0003-2194-5110; Megahed, Fadel/0000-0003-2194-5110; Cai, Miao/0000-0003-0170-6905; Mehdizadeh, Amir/0000-0003-1194-1255; Vinel, Alexander/0000-0003-3095-5986; HU, QIONG/0000-0003-4438-1012; Mohabbati Kalejahi, Nasrin/0000-0001-7490-9928; Davis, Karen/0000-0003-2327-4429													1424-8220				FEB	2020	20	4							1096	10.3390/s20041096								WOS:000522448600147	32079346					
J	Lu, YQ; Liu, C; Wang, KIK; Huang, HY; Xu, X				Lu, Yuqian; Liu, Chao; Wang, Kevin I-Kai; Huang, Huiyue; Xu, Xun			Digital Twin-driven smart manufacturing: Connotation, reference model, applications and research issues	ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING																	Lu, Yuqian/U-6820-2019; Xu, Xun William/K-7899-2015; Liu, Chao/K-5424-2017	Lu, Yuqian/0000-0001-5954-0421; Xu, Xun William/0000-0001-6294-8153; Liu, Chao/0000-0001-7261-3832												0736-5845	1879-2537				FEB	2020	61								101837	10.1016/j.rcim.2019.101837								WOS:000496834800011						
J	Zhang, DR; Birgisson, B; Luo, X; Onifade, I				Zhang, Derun; Birgisson, Bjorn; Luo, Xue; Onifade, Ibrahim			A new long-term aging model for asphalt pavements using morphology-kinetics based approach	CONSTRUCTION AND BUILDING MATERIALS																	Birgisson, Björn/AAP-9558-2021	Zhang, Derun/0000-0001-7170-9891												0950-0618	1879-0526				DEC 30	2019	229								117032	10.1016/j.conbuildmat.2019.117032								WOS:000498306100105						
J	Chen, JP; Yin, JH; Zang, L; Zhang, TX; Zhao, MD				Chen, Jiangping; Yin, Jianhua; Zang, Lin; Zhang, Taixin; Zhao, Mengdi			Stacking machine learning model for estimating hourly PM2.5 in China based on Himawari 8 aerosol optical depth data	SCIENCE OF THE TOTAL ENVIRONMENT																														0048-9697	1879-1026				DEC 20	2019	697								134021	10.1016/j.scitotenv.2019.134021								WOS:000499668600086	31484095					
J	Ma, XY; Dong, ZJ; Chen, FC; Xiang, HL; Cao, C; Sun, JJ				Ma, Xianyong; Dong, Zejiao; Chen, Fengchen; Xiang, Huilun; Cao, Cheng; Sun, Jianjun			Airport asphalt pavement health monitoring system for mechanical model updating and distress evaluation under realistic random aircraft loads	CONSTRUCTION AND BUILDING MATERIALS																														0950-0618	1879-0526				NOV 30	2019	226						227	237		10.1016/j.conbuildmat.2019.07.174								WOS:000493862600022						
J	Lintonen, T; Raty, T				Lintonen, Timo; Raty, Tomi			Self-Learning of Multivariate Time Series Using Perceptually Important Points	IEEE-CAA JOURNAL OF AUTOMATICA SINICA																		Lintonen, Timo/0000-0002-5035-7513												2329-9266	2329-9274				NOV	2019	6	6					1318	1331		10.1109/JAS.2019.1911777								WOS:000503189200004						
J	Li, RM; Huang, YF; Wang, J				Li, Runmei; Huang, Yinfeng; Wang, Jian			Long-Term Traffic Volume Prediction Based on Type-2 Fuzzy Sets with Confidence Interval Method	INTERNATIONAL JOURNAL OF FUZZY SYSTEMS																														1562-2479	2199-3211				OCT	2019	21	7					2120	2131		10.1007/s40815-019-00701-2								WOS:000493567300011						
J	Heaton, J; Parlikad, AK; Schooling, J				Heaton, James; Parlikad, Ajith Kumar; Schooling, Jennifer			Design and development of BIM models to support operations and maintenance	COMPUTERS IN INDUSTRY																	Parlikad, Ajith Kumar/A-5269-2010	Parlikad, Ajith Kumar/0000-0001-6214-1739												0166-3615	1872-6194				OCT	2019	111						172	186		10.1016/j.compind.2019.08.001								WOS:000488306300012						
J	Bi, J; Yuan, HT; Zhou, MC				Bi, Jing; Yuan, Haitao; Zhou, Mengchu			Temporal Prediction of Multiapplication Consolidated Workloads in Distributed Clouds	IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING																														1545-5955	1558-3783				OCT	2019	16	4					1763	1773		10.1109/TASE.2019.2895801								WOS:000492428500025						
J	Eghbalpoor, R; Baghani, M; Shahsavari, H				Eghbalpoor, R.; Baghani, M.; Shahsavari, H.			An implicit finite element framework considering damage and healing effects with application to cyclic moving load on asphalt pavement	APPLIED MATHEMATICAL MODELLING																	Baghani, Mostafa/U-2864-2018	Baghani, Mostafa/0000-0001-6695-3128												0307-904X	1872-8480				JUN	2019	70						139	151		10.1016/j.apm.2019.01.021								WOS:000468714000008						
J	Chen, XQ; Dong, Q; Gu, XY; Mao, Q				Chen, Xueqin; Dong, Qiao; Gu, Xingyu; Mao, Quan			Bayesian Analysis of Pavement Maintenance Failure Probability with Markov Chain Monte Carlo Simulation	JOURNAL OF TRANSPORTATION ENGINEERING PART B-PAVEMENTS																	Dong, Qiao/G-5087-2012	Dong, Qiao/0000-0001-7461-9226												2573-5438					JUN	2019	145	2								10.1061/JPEODX.0000107								WOS:000466749100009						
J	Gong, HR; Sun, YR; Huang, BS				Gong, Hongren; Sun, Yiren; Huang, Baoshan			Gradient Boosted Models for Enhancing Fatigue Cracking Prediction in Mechanistic-Empirical Pavement Design Guide	JOURNAL OF TRANSPORTATION ENGINEERING PART B-PAVEMENTS																	Huang, Baoshan/G-4974-2011; Sun, Yiren/L-7218-2019; Gong, Hongren/T-9588-2019	Huang, Baoshan/0000-0001-8551-0082; Sun, Yiren/0000-0003-3936-754X													2573-5438				JUN	2019	145	2								10.1061/JPEODX.0000121								WOS:000466749100018						
J	Shim, CS; Dang, NS; Lon, S; Jeon, CH				Shim, Chang-Su; Dang, Ngoc-Son; Lon, Sokanya; Jeon, Chi-Ho			Development of a bridge maintenance system for prestressed concrete bridges using 3D digital twin model	STRUCTURE AND INFRASTRUCTURE ENGINEERING																	Jeon, Chiho/AAN-1622-2021; Shim, Changsu/A-4915-2011; DANG, Son/AAN-9215-2021	Shim, Changsu/0000-0001-7557-9553; DANG, Son/0000-0002-3341-3034												1573-2479	1744-8980				OCT 3	2019	15	10					1319	1332		10.1080/15732479.2019.1620789		MAY 2019						WOS:000471543900001						
J	Li, YK; Yang, ZG; Chen, X; Yuan, HP; Liu, WY				Li, Yukun; Yang, Zhenguo; Chen, Xu; Yuan, Huaping; Liu, Wenyin			A stacking model using URL and HTML features for phishing webpage detection	FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE																														0167-739X	1872-7115				MAY	2019	94						27	39		10.1016/j.future.2018.11.004								WOS:000460845200004						
J	Abed, A; Thom, N; Neves, L				Abed, Ahmed; Thom, Nick; Neves, Luis			Probabilistic prediction of asphalt pavement performance	ROAD MATERIALS AND PAVEMENT DESIGN																	Neves, Luis/E-6382-2011; Abed, Ahmed/AAD-4971-2022	Neves, Luis/0000-0001-5034-8417; Abed, Ahmed/0000-0002-6822-5519												1468-0629	2164-7402				APR 30	2019	20			1	SI		S247	S264		10.1080/14680629.2019.1593229								WOS:000468539800017						
J	Wang, ZW; Azar, ER				Wang, Ziwei; Azar, Ehsan Rezazadeh			BIM-based draft schedule generation in reinforced concrete-framed buildings	CONSTRUCTION INNOVATION-ENGLAND																		Rezazadeh Azar, Ehsan/0000-0002-9711-2679												1471-4175	1477-0857				APR 17	2019	19	2					280	294		10.1108/CI-11-2018-0094								WOS:000464744000008						
J	Wang, GM; Qiao, JF; Bi, J; Li, WJ; Zhou, MC				Wang, GongMing; Qiao, JunFei; Bi, Jing; Li, WenJing; Zhou, MengChu			TL-GDBN: Growing Deep Belief Network With Transfer Learning	IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING																	Wang, Gongming/AAC-5535-2019													1545-5955	1558-3783				APR	2019	16	2					874	885		10.1109/TASE.2018.2865663								WOS:000473648800029						
J	Gao, SC; Zhou, MC; Wang, YR; Cheng, JJ; Yachi, H; Wang, JH				Gao, Shangce; Zhou, MengChu; Wang, Yirui; Cheng, Jiujun; Yachi, Hanaki; Wang, Jiahai			Dendritic Neuron Model With Effective Learning Algorithms for Classification, Approximation, and Prediction	IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS																	GAO, Shangce/I-3422-2012; Cheng, Jiujun/AAG-8193-2019; Wang, Yirui/AAI-4618-2020	GAO, Shangce/0000-0001-5042-3261; Wang, Yirui/0000-0001-5767-3343; cheng, Jiujun/0000-0001-5176-4762												2162-237X	2162-2388				FEB	2019	30	2					601	614		10.1109/TNNLS.2018.2846646								WOS:000457114600022	30004892					
J	Wang, JJ; Kumbasar, T				Wang, Jiajun; Kumbasar, Tufan			Parameter Optimization of Interval Type-2 Fuzzy Neural Networks Based on PSO and BBBC Methods	IEEE-CAA JOURNAL OF AUTOMATICA SINICA																	Kumbasar, Tufan/B-1021-2013	Kumbasar, Tufan/0000-0001-9366-0240												2329-9266	2329-9274				JAN	2019	6	1					247	257		10.1109/JAS.2019.1911348								WOS:000455705900023						
J	Gong, HR; Sun, YR; Mei, ZJ; Huang, BS				Gong, Hongren; Sun, Yiren; Mei, Zijun; Huang, Baoshan			Improving accuracy of rutting prediction for mechanistic-empirical pavement design guide with deep neural networks	CONSTRUCTION AND BUILDING MATERIALS																	Sun, Yiren/L-7218-2019; Huang, Baoshan/G-4974-2011; Gong, Hongren/T-9588-2019	Huang, Baoshan/0000-0001-8551-0082; Sun, Yiren/0000-0003-3936-754X; Gong, Hongren/0000-0001-7368-1992												0950-0618	1879-0526				NOV 30	2018	190						710	718		10.1016/j.conbuildmat.2018.09.087								WOS:000451104900061						
J	Gong, HR; Sun, YR; Shu, X; Huang, BS				Gong, Hongren; Sun, Yiren; Shu, Xiang; Huang, Baoshan			Use of random forests regression for predicting IRI of asphalt pavements	CONSTRUCTION AND BUILDING MATERIALS																	Huang, Baoshan/G-4974-2011; Sun, Yiren/L-7218-2019; Gong, Hongren/T-9588-2019	Huang, Baoshan/0000-0001-8551-0082; Gong, Hongren/0000-0001-7368-1992; Sun, Yiren/0000-0003-3936-754X												0950-0618	1879-0526				NOV 20	2018	189						890	897		10.1016/j.conbuildmat.2018.09.017								WOS:000449133200084						
J	Zhai, BX; Chen, JG				Zhai, Binxu; Chen, Jianguo			Development of a stacked ensemble model for forecasting and analyzing daily average PM2.5 concentrations in Beijing, China	SCIENCE OF THE TOTAL ENVIRONMENT																														0048-9697	1879-1026				SEP 1	2018	635						644	658		10.1016/j.scitotenv.2018.04.040								WOS:000436494400063	29679837					
J	Ma, ZL; Cai, SY; Mao, N; Yang, QL; Feng, JG; Wang, PY				Ma, Zhiliang; Cai, Shiyao; Mao, Na; Yang, Qiliang; Feng, Junguo; Wang, Pengyi			Construction quality management based on a collaborative system using BIM and indoor positioning	AUTOMATION IN CONSTRUCTION																														0926-5805	1872-7891				AUG	2018	92						35	45		10.1016/j.autcon.2018.03.027								WOS:000439254100003						
J	Liu, B; Yan, S; You, HL; Dong, Y; Li, Y; Lang, JL; Gu, RT				Liu, Bo; Yan, Shuo; You, Huanling; Dong, Yan; Li, Yong; Lang, Jianlei; Gu, Rentao			Road surface temperature prediction based on gradient extreme learning machine boosting	COMPUTERS IN INDUSTRY																	Gu, Ren-Tao/J-2784-2019	Gu, Rentao/0000-0003-3183-2857												0166-3615	1872-6194				AUG	2018	99						294	302		10.1016/j.compind.2018.03.026								WOS:000435048200024						
J	Shirzad, S; Aguirre, MA; Bonilla, L; Elseifi, MA; Cooper, S; Mohammad, LN				Shirzad, Sharareh; Aguirre, Max A.; Bonilla, Luis; Elseifi, Mostafa A.; Cooper, Samuel; Mohammad, Louay N.			Mechanistic-empirical pavement performance of asphalt mixtures with recycled asphalt shingles	CONSTRUCTION AND BUILDING MATERIALS																	Mohammad, Louay/AAL-3394-2020	Shirzad, Sharareh/0000-0001-5493-0690												0950-0618	1879-0526				JAN 30	2018	160						687	697		10.1016/j.conbuildmat.2017.11.114								WOS:000424854600064						
C	Meng, HL; Wang, XH; Wang, XS			ACM	Meng, Hailang; Wang, Xinhong; Wang, Xuesong			Expressway Crash Prediction based on Traffic Big Data	2018 INTERNATIONAL CONFERENCE ON SIGNAL PROCESSING AND MACHINE LEARNING (SPML 2018)					International Conference on Signal Processing and Machine Learning (SPML)	NOV 28-30, 2018	Shanghai, PEOPLES R CHINA										Wang, Xuesong/AAC-7865-2020															978-1-4503-6605-2				2018							11	16		10.1145/3297067.3297093								WOS:000469788900003						
J	Lin, F; Jiang, J; Fan, J; Wang, SH				Lin, Fei; Jiang, Jian; Fan, Jin; Wang, Shihua			A stacking model for variation prediction of public bicycle traffic flow	INTELLIGENT DATA ANALYSIS																														1088-467X	1571-4128					2018	22	4					911	933		10.3233/IDA-173443								WOS:000437253200013						
J	Jing, C; Zhang, JX				Jing Chao; Zhang Jinxi			Prediction Model for Asphalt Pavement Temperature in High-Temperature Season in Beijing	ADVANCES IN CIVIL ENGINEERING																														1687-8086	1687-8094					2018	2018								1837952	10.1155/2018/1837952								WOS:000440899500001						
J	Kitaha, A; Biligiri, KP				Kitaha, A.; Biligiri, K. Prapoorna			Prioritization-Optimization Process Algorithm to Manage Pavement Networks During the Non-Availability of Historical Data	JOURNAL OF TESTING AND EVALUATION																	Biligiri, Krishna Prapoorna/R-3565-2019													0090-3973	1945-7553				MAR	2017	45	2					546	563		10.1520/JTE20150287								WOS:000398087400019						
J	Angulo, E; Boulay, R; Ruano, F; Tinaut, A; Cerda, X				Angulo, Elena; Boulay, Raphael; Ruano, Francisca; Tinaut, Alberto; Cerda, Xim			Anthropogenic impacts in protected areas: assessing the efficiency of conservation efforts using Mediterranean ant communities	PEERJ																	Tinaut, Alberto/M-1177-2014; Cerda, Xim/P-6461-2014; Angulo, Elena/A-8107-2013; Ruano, Francisca/L-1301-2019; Angulo, Elena/AAF-8524-2020	Cerda, Xim/0000-0002-3222-2471; Angulo, Elena/0000-0001-5545-4032; Ruano, Francisca/0000-0002-9806-7267; Angulo, Elena/0000-0001-5545-4032												2167-8359					DEC 14	2016	4								e2773	10.7717/peerj.2773								WOS:000390054600005	27994978					
C	Ma, ZL; Liu, Z		Hajdu, M; Skibniewski, MJ		Ma, Zhiliang; Liu, Zhe			BIM-based intelligent acquisition of construction information for cost estimation of building projects	CREATIVE CONSTRUCTION CONFERENCE 2014	Procedia Engineering				Creative Construction Conference (CC)	JUN 21-24, 2014	Prague, CZECH REPUBLIC																							1877-7058						2014	85						358	367		10.1016/j.proeng.2014.10.561								WOS:000371314000040						
J	Pan, NF; Ko, CH; Yang, MD; Hsu, KC				Pan, Nang-Fei; Ko, Chien-Ho; Yang, Ming-Der; Hsu, Kai-Chun			Pavement performance prediction through fuzzy regression	EXPERT SYSTEMS WITH APPLICATIONS																	Ko, Chien-Ho/AAP-8409-2020	Yang, Ming-Der/0000-0003-2904-5838; Ko, Chien-Ho/0000-0001-6399-5912												0957-4174					AUG	2011	38	8					10010	10017		10.1016/j.eswa.2011.02.007								WOS:000290237500108						
J	Bianchini, A; Bandini, P				Bianchini, Alessandra; Bandini, Paola			Prediction of Pavement Performance through Neuro-Fuzzy Reasoning	COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING																	Bandini, Paola/D-9333-2017	Bandini, Paola/0000-0002-9055-3017												1093-9687	1467-8667				JAN	2010	25	1					39	54		10.1111/j.1467-8667.2009.00615.x								WOS:000272837700004						
J	Collop, AC; Cebon, D				Collop, AC; Cebon, D			A model of whole-life flexible pavement performance	PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART C-JOURNAL OF MECHANICAL ENGINEERING SCIENCE																														0954-4062						1995	209	6					389	407		10.1243/PIME_PROC_1995_209_170_02								WOS:A1995TN00600003						
J	WOLPERT, DH				WOLPERT, DH			STACKED GENERALIZATION	NEURAL NETWORKS																														0893-6080						1992	5	2					241	259		10.1016/S0893-6080(05)80023-1								WOS:A1992HL21400005						
