PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Hilal, M; Maqsood, T; Abdekhodaee, A				Hilal, Mustafa; Maqsood, Tayyab; Abdekhodaee, Amir			A hybrid conceptual model for BIM in FM	CONSTRUCTION INNOVATION-ENGLAND																														1471-4175	1477-0857				OCT 7	2019	19	4					531	549		10.1108/CI-05-2018-0043								WOS:000486543900002						
J	Munir, M; Kiviniemi, A; Jones, SW				Munir, Mustapha; Kiviniemi, Arto; Jones, Stephen W.			Business value of integrated BIM-based asset management	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT																	Munir, Mustapha Y/E-1874-2018	Munir, Mustapha Y/0000-0001-8658-6070												0969-9988	1365-232X				JUL 15	2019	26	6					1171	1191		10.1108/ECAM-03-2018-0105								WOS:000474892200015						
J	Xiao, YQ; Li, SW; Hu, ZZ				Xiao, Ya-Qi; Li, Sun-Wei; Hu, Zhen-Zhong			Automatically Generating a MEP Logic Chain from Building Information Models with Identification Rules	APPLIED SCIENCES-BASEL																		Hu, Zhen-Zhong/0000-0001-9653-0097													2076-3417				JUN 1	2019	9	11							2204	10.3390/app9112204								WOS:000472641200032						
J	Bonci, A; Carbonari, A; Cucchiarelli, A; Messi, L; Pirani, M; Vaccarini, M				Bonci, Andrea; Carbonari, Alessandro; Cucchiarelli, Alessandro; Messi, Leonardo; Pirani, Massimiliano; Vaccarini, Massimo			A cyber-physical system approach for building efficiency monitoring	AUTOMATION IN CONSTRUCTION																	Pirani, Massimiliano/AAJ-2208-2021	Pirani, Massimiliano/0000-0002-4813-7861; BONCI, Andrea/0000-0003-0265-1598; Messi, Leonardo/0000-0003-4714-7758; Vaccarini, Massimo/0000-0001-9305-5956; CARBONARI, Alessandro/0000-0002-0721-631X; CUCCHIARELLI, ALESSANDRO/0000-0003-0173-9862												0926-5805	1872-7891				JUN	2019	102						68	85		10.1016/j.autcon.2019.02.010								WOS:000463309900006						
J	Dixit, MK; Venkatraj, V; Ostadalimakhmalbaf, M; Pariafsai, F; Lavy, S				Dixit, Manish K.; Venkatraj, Varusha; Ostadalimakhmalbaf, Mohammadreza; Pariafsai, Fatemeh; Lavy, Sarel			Integration of facility management and building information modeling (BIM) A review of key issues and challenges	FACILITIES																	Pariafsai, Fatemeh/AAS-8922-2020	Dixit, Manish/0000-0001-8622-8388												0263-2772	1758-7131				MAY 7	2019	37	7-8			SI		455	483		10.1108/F-03-2018-0043								WOS:000464013300006						
J	Asghari, P; Rahmani, AM; Javadi, HHS				Asghari, Parvaneh; Rahmani, Amir Masoud; Javadi, Hamid Haj Seyyed			Internet of Things applications: A systematic review	COMPUTER NETWORKS																	/ABF-1879-2021; Asghari, Parvaneh/AAO-3080-2021; Javadi, Hamid Haj Seyyed/AAU-6168-2020; Rahmani, Amir Masoud/K-2702-2013	Javadi, Hamid Haj Seyyed/0000-0003-0082-036X; Rahmani, Amir Masoud/0000-0001-8641-6119; Asghari, Parvaneh/0000-0002-5969-6896												1389-1286	1872-7069				JAN 15	2019	148						241	261		10.1016/j.comnet.2018.12.008								WOS:000458345100020						
J	Kazado, D; Kavgic, M; Eskicioglu, R				Kazado, Daniel; Kavgic, Miroslava; Eskicioglu, Rasit			INTEGRATING BUILDING INFORMATION MODELING (BIM) AND SENSOR TECHNOLOGY FOR FACILITY MANAGEMENT	JOURNAL OF INFORMATION TECHNOLOGY IN CONSTRUCTION																	TOYIN, JAMES OLAONIPEKUN/AAE-1400-2022; Kavgic, Miroslava/AAH-4171-2019; Eskicioglu, Mehmet/A-7042-2019	TOYIN, JAMES OLAONIPEKUN/0000-0002-4512-6876; Eskicioglu, Mehmet/0000-0002-2928-4321												1874-4753						2019	24						440	458										WOS:000495126300001						
J	Dave, B; Buda, A; Nurminen, A; Framling, K				Dave, Bhargav; Buda, Andrea; Nurminen, Antti; Framling, Kary			A framework for integrating BIM and IoT through open standards	AUTOMATION IN CONSTRUCTION																	Främling, Kary Å/G-2222-2013; Tang, Llewellyn/AAE-8423-2020; Dave, Bhargav/C-1555-2014	Främling, Kary Å/0000-0002-8078-5172; Tang, Llewellyn/0000-0001-8453-5384; Dave, Bhargav/0000-0003-4228-506X												0926-5805	1872-7891				NOV	2018	95						35	45		10.1016/j.autcon.2018.07.022								WOS:000446286800004						
J	Wong, JKW; Ge, J; He, SX				Wong, Johnny Kwok Wai; Ge, Janet; He, Sean Xiangjian			Digitisation in facilities management: A literature review and future research directions	AUTOMATION IN CONSTRUCTION																	Ge, Xin/AAA-1843-2022													0926-5805	1872-7891				AUG	2018	92						312	326		10.1016/j.autcon.2018.04.006								WOS:000439254100022						
J	Schluse, M; Priggemeyer, M; Atorf, L; Rossmann, J				Schluse, Michael; Priggemeyer, Marc; Atorf, Linus; Rossmann, Juergen			Experimentable Digital Twins-Streamlining Simulation-Based Systems Engineering for Industry 4.0	IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS																														1551-3203	1941-0050				APR	2018	14	4					1722	1731		10.1109/TII.2018.2804917								WOS:000429266400042						
J	El Saddik, A				El Saddik, Abdulmotaleb			Digital Twins The Convergence of Multimedia Technologies	IEEE MULTIMEDIA																	El Saddik, Abdulmotaleb/D-4159-2009	El Saddik, Abdulmotaleb/0000-0002-7690-8547												1070-986X	1941-0166				APR-JUN	2018	25	2					87	92		10.1109/MMUL.2018.023121167								WOS:000440854300008						
J	Pishdad-Bozorgi, P; Gao, XH; Eastman, C; Self, AP				Pishdad-Bozorgi, Pardis; Gao, Xinghua; Eastman, Charles; Self, Alonzo Patrick			Planning and developing facility management-enabled building information model (FM-enabled BIM)	AUTOMATION IN CONSTRUCTION																	Bagga, Ankit/AAG-8019-2021													0926-5805	1872-7891				MAR	2018	87						22	38		10.1016/j.autcon.2017.12.004								WOS:000426024900003						
J	Parn, EA; Edwards, DJ; Sing, MCP				Parn, E. A.; Edwards, D. J.; Sing, M. C. P.			The building information modelling trajectory in facilities management: A review	AUTOMATION IN CONSTRUCTION																	Jeong, Yongwook/N-7413-2016	Parn, Erika/0000-0002-8124-4263; SING, Chun Pong/0000-0003-3526-0702												0926-5805	1872-7891				MAR	2017	75						45	55		10.1016/j.autcon.2016.12.003								WOS:000393007300005						
J	Shalabi, F; Turkan, Y				Shalabi, Firas; Turkan, Yelda			IFC BIM-Based Facility Management Approach to Optimize Data Collection for Corrective Maintenance	JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES																		Turkan, Yelda/0000-0002-3224-5462												0887-3828	1943-5509				FEB	2017	31	1								10.1061/(ASCE)CF.1943-5509.0000941								WOS:000394243700021						
C	Negri, E; Fumagalli, L; Macchi, M		Pellicciari, M; Peruzzini, M		Negri, Elisa; Fumagalli, Luca; Macchi, Marco			A review of the roles of Digital Twin in CPS-based production systems	27TH INTERNATIONAL CONFERENCE ON FLEXIBLE AUTOMATION AND INTELLIGENT MANUFACTURING, FAIM2017	Procedia Manufacturing				27th International Conference on Flexible Automation and Intelligent Manufacturing (FAIM)	JUN 27-30, 2017	Modena, ITALY										Negri, Elisa/AAE-7638-2020	Negri, Elisa/0000-0002-0006-7497												2351-9789						2017	11						939	948		10.1016/j.promfg.2017.07.198								WOS:000419072100109						
J	Schleich, B; Anwer, N; Mathieu, L; Wartzack, S				Schleich, Benjamin; Anwer, Nabil; Mathieu, Luc; Wartzack, Sandro			Shaping the digital twin for design and production engineering	CIRP ANNALS-MANUFACTURING TECHNOLOGY																	anwer, nabil/AAG-3942-2019; ANWER, NABIL/C-8538-2015	anwer, nabil/0000-0002-0771-4685; ANWER, NABIL/0000-0002-0771-4685; Schleich, Benjamin/0000-0002-3638-4179; Wartzack, Sandro/0000-0002-0244-5033												0007-8506	1726-0604					2017	66	1					141	144		10.1016/j.cirp.2017.04.040								WOS:000407985900036						
C	Araszkiewicz, K		Hajdu, M; Skibniewski, ME		Araszkiewicz, Krystyna			Digital technologies in Facility Management - the state of practice and research challenges	CREATIVE CONSTRUCTION CONFERENCE 2017, CCC 2017	Procedia Engineering				6th Creative Construction Conference (CCC)	JUN 19-22, 2017	Primosten, CROATIA										Bagga, Ankit/AAG-8019-2021													1877-7058						2017	196						1034	1042		10.1016/j.proeng.2017.08.059								WOS:000418465300134						
J	Thabet, W; Lucas, JD				Thabet, Walid; Lucas, Jason D.			A 6-STEP SYSTEMATIC PROCESS FOR MODEL-BASED FACILITY DATA DELIVERY	JOURNAL OF INFORMATION TECHNOLOGY IN CONSTRUCTION																														1874-4753						2017	22						104	131										WOS:000406424100001						
J	Gerrish, T; Ruikar, K; Cook, M; Johnson, M; Phillip, M				Gerrish, Tristan; Ruikar, Kirti; Cook, Malcolm; Johnson, Mark; Phillip, Mark			Using BIM capabilities to improve existing building energy modelling practices	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT																	Ruikar, Kirti/T-3870-2019	Ruikar, Kirti/0000-0002-7292-5585												0969-9988	1365-232X					2017	24	2					190	208		10.1108/ECAM-11-2015-0181								WOS:000399051200001						
C	Guillen, AJ; Crespo, A; Gomez, J; Gonzalez-Prida, V; Kobbacy, K; Shariff, S				Guillen, A. J.; Crespo, A.; Gomez, J.; Gonzalez-Prida, V.; Kobbacy, K.; Shariff, S.			Building Information Modeling as Assest Management Tool	IFAC PAPERSONLINE					3rd IFAC Workshop on Advanced Maintenance Engineering, Services and Technology (AMEST)	OCT 19-21, 2016	Biarritz, FRANCE	Int Federat Automat Control, Tech Comm 5 1 Mfg Plant Control, Int Federat Automat Control, Tech Comm 4 1 Components & Technologies Control, Int Federat Automat Control, Tech Comm 5 2 Mfg Modelling Management & Control, Int Federat Automat Control, Tech Comm 6 4 Fault Detect, Supervis & Safety Tech Proc, Int Federat Automat Control, WG 5 1 Advances Prod Management Syst, European Safety & Reliabil Assoc									Shariff, Samir/AAB-7500-2020; Márquez, Adolfo Crespo/O-4907-2019; Gonzalez-Prida Diaz, Vicente/L-5088-2014	Márquez, Adolfo Crespo/0000-0002-2027-7096; Gonzalez-Prida Diaz, Vicente/0000-0001-5257-8224; Guillen Lopez, Antonio Jesus/0000-0001-6747-0486												2405-8963						2016	49	28					191	196		10.1016/j.ifacol.2016.11.033								WOS:000401258400033						
J	Marti, L; Sanchez-Pi, N; Molina, JM; Garcia, ACB				Marti, Luis; Sanchez-Pi, Nayat; Manuel Molina, Jose; Bicharra Garcia, Ana Cristina			Anomaly Detection Based on Sensor Data in Petroleum Industry Applications	SENSORS																	Garcia, Ana Cristina Bicharra/ABG-5835-2020; Sanchez-Pi, Nayat/K-2049-2015; Molina, JOSE/B-1956-2008	Garcia, Ana Cristina Bicharra/0000-0002-3797-5157; Sanchez-Pi, Nayat/0000-0002-5037-9974; Molina, JOSE/0000-0002-7484-7357; Marti, Luis/0000-0003-2789-5062												1424-8220					FEB	2015	15	2					2774	2797		10.3390/s150202774								WOS:000351992500031	25633599					
J	Bousdekis, A; Magoutas, B; Apostolou, D; Mentzas, G				Bousdekis, Alexandros; Magoutas, Babis; Apostolou, Dimitris; Mentzas, Gregoris			A proactive decision making framework for condition-based maintenance	INDUSTRIAL MANAGEMENT & DATA SYSTEMS																	Bousdekis, Alexandros/V-5133-2019; Mentzas, Grigorios/AAD-2574-2019; Apostolou, Dimitris/AAW-5404-2020	Mentzas, Grigorios/0000-0002-3305-3796; Apostolou, Dimitris/0000-0002-5815-8033; Magoutas, Babis/0000-0003-2988-341X												0263-5577	1758-5783					2015	115	7					1225	1250		10.1108/IMDS-03-2015-0071								WOS:000360575300003						
J	Marzouk, M; Abdelaty, A				Marzouk, Mohamed; Abdelaty, Ahmed			BIM-based framework for managing performance of subway stations	AUTOMATION IN CONSTRUCTION																	Marzouk, Mohamed/AAA-2717-2021	Marzouk, Mohamed/0000-0002-8594-8452												0926-5805	1872-7891				MAY	2014	41						70	77		10.1016/j.autcon.2014.02.004								WOS:000334139500008						
C	Lauro, F; Moretti, F; Capozzoli, A; Khan, I; Pizzuti, S; Macas, M; Panzieri, S		Howlett, RJ		Lauro, F.; Moretti, F.; Capozzoli, A.; Khan, I.; Pizzuti, S.; Macas, M.; Panzieri, S.			Building fan coil electric consumption analysis with fuzzy approaches for fault detection and diagnosis	6TH INTERNATIONAL CONFERENCE ON SUSTAINABILITY IN ENERGY AND BUILDINGS	Energy Procedia				6th International Conference on Sustainability in Energy and Buildings (SEB)	JUN 25-27, 2014	Cardiff, WALES	KES Int, Cardiff Metropolitan Univ, Cardiff Sch Art & Design, Ecolog Built Environm Res & Enterprise Grp									Capozzoli, Alfonso/AAH-1469-2019; Macas, Martin/P-2397-2014	Capozzoli, Alfonso/0000-0002-0083-4983; Macas, Martin/0000-0001-9589-3849; Moretti, Fabio/0000-0003-4561-7533; Pizzuti, Stefano/0000-0002-8259-1507; Panzieri, Stefano/0000-0002-6042-5479												1876-6102						2014	62						411	420		10.1016/j.egypro.2014.12.403								WOS:000355734100042						
J	Gubbi, J; Buyya, R; Marusic, S; Palaniswami, M				Gubbi, Jayavardhana; Buyya, Rajkumar; Marusic, Slaven; Palaniswami, Marimuthu			Internet of Things (IoT): A vision, architectural elements, and future directions	FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE																	Gubbi, Jayavardhana/ABF-9315-2020; Palaniswami, Marimuthu/AAE-2179-2022; Jeong, Yongwook/N-7413-2016; Buyya, Rajkumar/C-3424-2009	Buyya, Rajkumar/0000-0001-9754-6496; Palaniswami, Marimuthu Swami/0000-0002-3635-4252												0167-739X	1872-7115				SEP	2013	29	7					1645	1660		10.1016/j.future.2013.01.010								WOS:000320635700001						
J	Wang, XY; Love, PED; Kim, MJ; Park, CS; Sing, CP; Hou, L				Wang, Xiangyu; Love, Peter E. D.; Kim, Mi Jeong; Park, Chan-Sik; Sing, Chun-Pong; Hou, Lei			A conceptual framework for integrating building information modeling with augmented reality	AUTOMATION IN CONSTRUCTION																	Wang, Xiangyu/B-6232-2013; Sing, Michael Chun Pong/O-2180-2015; Kim, Mi Jeong/Z-6248-2019; Love, Peter/D-7418-2017; hou, lei/G-7267-2016	Kim, Mi Jeong/0000-0002-0727-2741; Love, Peter/0000-0002-3239-1304; Park, Chansik/0000-0003-2256-300X; hou, lei/0000-0002-5503-414X; Wang, Xiangyu/0000-0001-8718-6941; SING, Chun Pong/0000-0003-3526-0702												0926-5805	1872-7891				SEP	2013	34				SI		37	44		10.1016/j.autcon.2012.10.012								WOS:000321092700005						
C	Wang, M; Zhang, GQ; Zhang, CH; Zhang, JB; Li, CD			IEEE	Wang, Ming; Zhang, Guiqing; Zhang, Chenghui; Zhang, Jianbin; Li, Chengdong			An IoT-based Appliance Control System for Smart Homes	PROCEEDINGS OF THE 2013 FOURTH INTERNATIONAL CONFERENCE ON INTELLIGENT CONTROL AND INFORMATION PROCESSING (ICICIP)					4th International Conference on Intelligent Control and Information Processing (ICICIP)	JUN 09-11, 2013	Beijing, PEOPLES R CHINA	IEEE, Inst Automat, Chinese Acad Sci, Univ Illinois Chicago, Natl Nat Sci Fdn China																								978-1-4673-6249-8; 978-1-4673-6248-1				2013							744	747										WOS:000326374300144						
J	Becerik-Gerber, B; Jazizadeh, F; Li, N; Calis, G				Becerik-Gerber, Burcin; Jazizadeh, Farrokh; Li, Nan; Calis, Gulben			Application Areas and Data Requirements for BIM-Enabled Facilities Management	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT																	Li, Nan/W-4397-2017; CALIS, GULBEN/X-8916-2018; Jazizadeh, Farrokh/P-8822-2014; Becerik-Gerber, Burcin/D-6897-2013; CALIS, GULBEN/AAF-7923-2020	Li, Nan/0000-0002-7272-4273; CALIS, GULBEN/0000-0003-3056-4870; Jazizadeh, Farrokh/0000-0002-0690-1307; Becerik-Gerber, Burcin/0000-0001-8648-0989; 												0733-9364	1943-7862				MAR	2012	138	3					431	442		10.1061/(ASCE)CO.1943-7862.0000433								WOS:000302218200013						
C	Cahill, B; Menzel, K; Flynn, D		Gudnason, G; Scherer, R		Cahill, B.; Menzel, K.; Flynn, D.			BIM as a centre piece for optimised building operation	EWORK AND EBUSINESS IN ARCHITECTURE, ENGINEERING AND CONSTRUCTION					9th European Conference on Product and Process Modelling	JUL 25-27, 2012	Reykjavik, ICELAND										Menzel, Karsten/AAS-6140-2020; Flynn, Damian/L-1772-2018	Flynn, Damian/0000-0003-4638-9333														978-0-415-62128-1				2012							549	555										WOS:000337164500073						
J	Malatras, A; Asgari, A; Bauge, T				Malatras, Apostolos; Asgari, Abolghasem (Hamid); Bauge, Timothy			Web Enabled Wireless Sensor Networks for Facilities Management	IEEE SYSTEMS JOURNAL																														1932-8184	1937-9234				DEC	2008	2	4					500	512		10.1109/JSYST.2008.2007815								WOS:000207470000006						
C	Krishnamurthy, S; Anson, O; Sapir, L; Glezer, C; Rois, M; Shub, I; Schloeder, K		Floerkemeier, C; Langheinrich, M; Fleisch, E; Mattern, F; Sarma, SE		Krishnamurthy, Sudha; Anson, Omer; Sapir, Lior; Glezer, Chanan; Rois, Mauro; Shub, Ilana; Schloeder, Kilian			Automation of facility management processes using machine-to-machine technologies	INTERNET OF THINGS, PROCEEDINGS	Lecture Notes in Computer Science				1st International Conference on the Internet of Things	MAR 26-28, 2008	Zurich, SWITZERLAND	SAP, Metro Grp, Siemens, Google, Ambient Syst BV, ERCIM, IBM										Glezer, Chanan/0000-0002-4356-1858												0302-9743		978-3-540-78730-3				2008	4952						68	+										WOS:000254476200005						
J	Zhou, XJ; Xi, LF; Lee, J				Zhou, Xiaojun; Xi, Lifeng; Lee, Jay			Reliability-centered predictive maintenance scheduling for a continuously monitored system subject to degradation	RELIABILITY ENGINEERING & SYSTEM SAFETY																														0951-8320					APR	2007	92	4					530	534		10.1016/j.ress.2006.01.006								WOS:000244133200011						
J	Schein, J; Bushby, ST; Castro, NS; House, JM				Schein, Jeffrey; Bushby, Steven T.; Castro, Natascha S.; House, John M.			A rule-based fault detection method for air handling units	ENERGY AND BUILDINGS																	Liu, Xuesong/E-9177-2010													0378-7788					DEC	2006	38	12					1485	1492		10.1016/j.enbuild.2006.04.014								WOS:000241249100014						
J	Piette, MA; Kinney, SK; Haves, P				Piette, MA; Kinney, SK; Haves, P			Analysis of an information monitoring and diagnostic system to improve building operations	ENERGY AND BUILDINGS																		Kinney, Satkartar/0000-0001-6649-6780												0378-7788					OCT	2001	33	8					783	791		10.1016/S0378-7788(01)00068-8								WOS:000170948400003						
