PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Greif, T; Stein, N; Flath, CM				Greif, Toni; Stein, Nikolai; Flath, Christoph M.			Peeking into the void: Digital twins for construction site logistics	COMPUTERS IN INDUSTRY																	Molina, Nicholle/AAA-7370-2022													0166-3615	1872-6194				OCT	2020	121								103264	10.1016/j.compind.2020.103264								WOS:000551630900011						
J	Hunhevicz, JJ; Hall, DM				Hunhevicz, Jens J.; Hall, Daniel M.			Do you need a blockchain in construction? Use case categories and decision framework for DLT design options	ADVANCED ENGINEERING INFORMATICS																	Hall, Daniel/ABB-5310-2020	Hall, Daniel/0000-0002-0957-484X; Hunhevicz, Jens Juri/0000-0002-1296-2384												1474-0346	1873-5320				AUG	2020	45								101094	10.1016/j.aei.2020.101094								WOS:000552715300002						
J	Pan, W; Hon, CK				Pan, Wei; Hon, Chi Keung			Briefing: Modular integrated construction for high-rise buildings	PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MUNICIPAL ENGINEER																														0965-0903	1751-7699				JUN	2020	173	2					64	68		10.1680/jmuen.18.00028								WOS:000540374600002						
J	Boje, C; Guerriero, A; Kubicki, S; Rezgui, Y				Boje, Calin; Guerriero, Annie; Kubicki, Sylvain; Rezgui, Yacine			Towards a semantic Construction Digital Twin: Directions for future research	AUTOMATION IN CONSTRUCTION																	Rezgui, Yacine/ABE-6712-2020; Kubicki, Sylvain/I-6965-2019	Rezgui, Yacine/0000-0002-5711-8400; Kubicki, Sylvain/0000-0003-2985-0378; Boje, Calin/0000-0002-5150-9355; Guerriero, Annie/0000-0002-8804-1995												0926-5805	1872-7891				JUN	2020	114								103179	10.1016/j.autcon.2020.103179								WOS:000526785800022						
J	Liu, XL; Wang, WM; Guo, HY; Barenji, AV; Li, Z; Huang, GQ				Liu, X. L.; Wang, W. M.; Guo, Hanyang; Barenji, Ali Vatankhah; Li, Zhi; Huang, George Q.			Industrial blockchain based framework for product lifecycle management in industry 4.0	ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING																	/C-1880-2009	/0000-0002-2362-6001												0736-5845	1879-2537				JUN	2020	63								101897	10.1016/j.rcim.2019.101897								WOS:000514013700009						
J	Wang, M; Altaf, MS; Al-Hussein, M; Ma, YS				Wang, Meng; Altaf, Mohammed Sadiq; Al-Hussein, Mohamed; Ma, Yongsheng			Framework for an IoT-based shop floor material management system for panelized homebuilding	INTERNATIONAL JOURNAL OF CONSTRUCTION MANAGEMENT																	Ma, Yongsheng/ABE-8840-2020	Ma, Yongsheng/0000-0002-6155-0167; Al-Hussein, Mohamed/0000-0002-1774-9718												1562-3599	2331-2327				MAR 3	2020	20	2					130	145		10.1080/15623599.2018.1484554								WOS:000496043600004						
J	Wang, ZJ; Wang, TY; Hu, H; Gong, J; Ren, X; Xiao, QY				Wang, Zhaojing; Wang, Tengyu; Hu, Hao; Gong, Jie; Ren, Xu; Xiao, Qiying			Blockchain-based framework for improving supply chain traceability and information sharing in precast construction	AUTOMATION IN CONSTRUCTION																		wang, zhaojing/0000-0001-6705-6082												0926-5805	1872-7891				MAR	2020	111								103063	10.1016/j.autcon.2019.103063								WOS:000513989400014						
J	Perera, S; Nanayakkara, S; Rodrigo, MNN; Senaratne, S; Weinand, R				Perera, Srinath; Nanayakkara, Samudaya; Rodrigo, M. N. N.; Senaratne, Sepani; Weinand, Ralf			Blockchain technology: Is it hype or real in the construction industry?	JOURNAL OF INDUSTRIAL INFORMATION INTEGRATION																	Nanayakkara, Samudaya/AAV-4367-2021; RODRIGO, M.N.N./AAQ-8658-2021; Nanayakkara, Samudaya/ABE-7770-2021; Perera, Srinath/H-8575-2014	Nanayakkara, Samudaya/0000-0002-0296-2700; RODRIGO, M.N.N./0000-0003-0896-1239; Perera, Srinath/0000-0001-9218-9282; Senaratne, Sepani/0000-0002-9252-7306												2467-964X	2452-414X				MAR	2020	17								100125	10.1016/j.jii.2020.100125								WOS:000519573700001						
J	Naz, M; Al-zahrani, FA; Khalid, R; Javaid, N; Qamar, AM; Afzal, MK; Shafiq, M				Naz, Muqaddas; Al-zahrani, Fahad A.; Khalid, Rabiya; Javaid, Nadeem; Qamar, Ali Mustafa; Afzal, Muhammad Khalil; Shafiq, Muhammad			A Secure Data Sharing Platform Using Blockchain and Interplanetary File System	SUSTAINABILITY																	Afzal, Muhammad Khalil/Q-1964-2019; Khalid, Rabiya/F-7861-2017; Qamar, Ali Mustafa/A-1740-2012; Javaid, Nadeem/B-8835-2014	Khalid, Rabiya/0000-0001-6257-9941; Qamar, Ali Mustafa/0000-0002-5323-6661; Javaid, Nadeem/0000-0003-3777-8249; Al-zahrani, Fahad/0000-0002-0603-0580; Shafiq, Muhammad/0000-0001-7337-7608													2071-1050				DEC 2	2019	11	24							7054	10.3390/su11247054								WOS:000506899000158						
J	Cimino, C; Negri, E; Fumagalli, L				Cimino, Chiara; Negri, Elisa; Fumagalli, Luca			Review of digital twin applications in manufacturing	COMPUTERS IN INDUSTRY																	Negri, Elisa/AAE-7638-2020	Negri, Elisa/0000-0002-0006-7497												0166-3615	1872-6194				DEC	2019	113								103130	10.1016/j.compind.2019.103130								WOS:000498330800006						
J	Yang, Y; Pan, M; Pan, W				Yang, Yi; Pan, Mi; Pan, Wei			'Co-evolution through interaction' of innovative building technologies: The case of modular integrated construction and robotics	AUTOMATION IN CONSTRUCTION																	Pan, Mi/AAX-6112-2020; Pan, Wei/F-9783-2012; Yang, Yi/AAD-7970-2022	Pan, Mi/0000-0002-5134-8205; Pan, Wei/0000-0002-2720-3073; Yang, Yi/0000-0002-9418-5661												0926-5805	1872-7891				NOV	2019	107								102932	10.1016/j.autcon.2019.102932								WOS:000494887600016						
J	Shan, SD; Looi, D; Cai, YC; Ma, P; Chen, MT; Su, R; Young, B; Pan, W				Shan, Sidi; Looi, Daniel; Cai, Yancheng; Ma, Peng; Chen, Man Tai; Su, Ray; Young, Ben; Pan, Wei			Engineering modular integrated construction for high-rise building: a case study in Hong Kong	PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-CIVIL ENGINEERING																	Pan, Wei/F-9783-2012; Cai, Yancheng/AAG-8041-2021; Young, Ben/C-1819-2009; Chen, Man-Tai/X-9892-2018; Looi, Daniel/AAH-8537-2019	Pan, Wei/0000-0002-2720-3073; Young, Ben/0000-0003-2164-3964; Chen, Man-Tai/0000-0001-8106-6949; Looi, Daniel/0000-0003-1645-2055; CAI, Yancheng/0000-0002-2295-8725; Shan, Sidi/0000-0002-2593-3670												0965-089X	1751-7672				NOV	2019	172	6			SI		51	57		10.1680/jcien.18.00052								WOS:000487190500008						
J	Zhai, Y; Chen, K; Zhou, JSX; Cao, J; Lyu, ZY; Jin, X; Shen, GQP; Lu, WS; Huang, GQ				Zhai, Yue; Chen, Ke; Zhou, Jason X.; Cao, Jin; Lyu, Zhongyuan; Jin, Xin; Shen, Geoffrey Q. P.; Lu, Weisheng; Huang, George Q.			An Internet of Things-enabled BIM platform for modular integrated construction: A case study in Hong Kong	ADVANCED ENGINEERING INFORMATICS																	CHEN, KE/A-4018-2015; Shen, Geoffrey Qiping/A-1250-2014; /C-1880-2009	CHEN, KE/0000-0003-3918-3820; Shen, Geoffrey Qiping/0000-0002-3111-2019; JIN, Xin/0000-0002-4945-6039; /0000-0002-2362-6001; ZHOU, XIN/0000-0002-1053-5493												1474-0346	1873-5320				OCT	2019	42								100997	10.1016/j.aei.2019.100997								WOS:000501389000062						
J	Wuni, IY; Shen, GQ				Wuni, Ibrahim Yahaya; Shen, Geoffrey Qiping			Critical success factors for modular integrated construction projects: a review	BUILDING RESEARCH AND INFORMATION																	Shen, Geoffrey Qiping/A-1250-2014; Wuni, Ibrahim Yahaya/N-4553-2019; Wuni, Ibrahim Yahaya/R-3954-2017	Shen, Geoffrey Qiping/0000-0002-3111-2019; Wuni, Ibrahim Yahaya/0000-0002-0070-8637; Wuni, Ibrahim Yahaya/0000-0002-0070-8637												0961-3218	1466-4321				OCT 2	2020	48	7					763	784		10.1080/09613218.2019.1669009		SEP 2019						WOS:000487661700001						
J	Zhang, YZ; Du, MM; Johnston, JM; Andres, EB; Suo, JJ; Yao, HW; Huo, R; Liu, YX; Fu, Q				Zhang, Yuzheng; Du, Mingmei; Johnston, Janice Mary; Andres, Ellie Bostwick; Suo, Jijiang; Yao, Hongwu; Huo, Rui; Liu, Yunxi; Fu, Qiang			Incidence of healthcare-associated infections in a tertiary hospital in Beijing, China: results from a real-time surveillance system	ANTIMICROBIAL RESISTANCE AND INFECTION CONTROL																														2047-2994					AUG 27	2019	8	1							145	10.1186/s13756-019-0582-7								WOS:000485465200002	31467671					
J	Mandolla, C; Petruzzelli, AM; Percoco, G; Urbinati, A				Mandolla, Claudio; Petruzzelli, Antonio Messeni; Percoco, Gianluca; Urbinati, Andrea			Building a digital twin for additive manufacturing through the exploitation of blockchain: A case analysis of the aircraft industry	COMPUTERS IN INDUSTRY																		Percoco, Gianluca/0000-0002-4438-0450; Percoco, Gianluca/0000-0003-3298-5839												0166-3615	1872-6194				AUG	2019	109						134	152		10.1016/j.compind.2019.04.011								WOS:000470943400011						
J	Wuni, IY; Shen, GQP; Mahmud, AT				Wuni, Ibrahim Y.; Shen, Geoffrey Q. P.; Mahmud, Abba Tahir			Critical risk factors in the application of modular integrated construction: a systematic review	INTERNATIONAL JOURNAL OF CONSTRUCTION MANAGEMENT																	Wuni, Ibrahim Yahaya/R-3954-2017; Shen, Geoffrey Qiping/A-1250-2014; Wuni, Ibrahim Yahaya/N-4553-2019	Wuni, Ibrahim Yahaya/0000-0002-0070-8637; Shen, Geoffrey Qiping/0000-0002-3111-2019; Wuni, Ibrahim Yahaya/0000-0002-0070-8637												1562-3599	2331-2327															10.1080/15623599.2019.1613212		MAY 2019						WOS:000469706800001						
J	Dakhli, Z; Lafhaj, Z; Mossman, A				Dakhli, Zakaria; Lafhaj, Zoubeir; Mossman, Alan			The Potential of Blockchain in Building Construction	BUILDINGS																	DAKHLI, Zakaria/AAG-4873-2019	DAKHLI, Zakaria/0000-0001-6097-0015; Mossman, Alan/0000-0003-1769-9164													2075-5309				APR	2019	9	4							77	10.3390/buildings9040077								WOS:000467496200002						
J	Luo, LZ; Shen, GQ; Xu, GY; Liu, YL; Wang, YJ				Luo, Lizi; Shen, Geoffrey Qiping; Xu, Gangyan; Liu, Yunlin; Wang, Yingjie			Stakeholder-Associated Supply Chain Risks and Their Interactions in a Prefabricated Building Project in Hong Kong	JOURNAL OF MANAGEMENT IN ENGINEERING																	Xu, Gangyan/A-2075-2016; Shen, Geoffrey Qiping/A-1250-2014	Xu, Gangyan/0000-0001-9537-9006; Shen, Geoffrey Qiping/0000-0002-3111-2019; Luo, Lizi/0000-0001-7097-9515												0742-597X	1943-5479				MAR	2019	35	2							05018015	10.1061/(ASCE)ME.1943-5479.0000675								WOS:000455483500006						
C	Hargaden, V; Papakostas, N; Newell, A; Khavia, A; Scanlon, A			IEEE	Hargaden, Vincent; Papakostas, Nikolaos; Newell, Anthony; Khavia, Adam; Scanlon, Adam			The Role of Blockchain Technologies in Construction Engineering Project Management	2019 IEEE INTERNATIONAL CONFERENCE ON ENGINEERING, TECHNOLOGY AND INNOVATION (ICE/ITMC)	International ICE Conference on Engineering Technology and Innovation				25th IEEE International Conference on Engineering, Technology and Innovation / 25th ICE/IEEE International Technology Management Conference (ITMC)	JUN 17-19, 2019	FRANCE	IEEE, IEEE Technol & Engn Management Soc, ICE, European Soc Concurrent Engn, R2M Solut									Papakostas, Nikolaos/ABF-1044-2020	Newell, Anthony/0000-0001-8121-6484; Papakostas, Nikolaos/0000-0002-0443-221X												2334-315X		978-1-7281-3401-7				2019																		WOS:000494768100018						
J	Khajavi, SH; Motlagh, NH; Jaribion, A; Werner, LC; Holmstrom, J				Khajavi, Siavash H.; Motlagh, Naser Hossein; Jaribion, Alireza; Werner, Liss C.; Holmstroem, Jan			Digital Twin: Vision, Benefits, Boundaries, and Creation for Buildings	IEEE ACCESS																	Motlagh, Naser Hossein/AAG-9568-2019; Khajavi, Siavash Haghighat/H-5187-2018; Jaribion, Alireza/AAN-6751-2020; Holmström, Jan B/E-7230-2012; Werner, Liss C./P-4678-2016	Motlagh, Naser Hossein/0000-0001-9923-9879; Khajavi, Siavash Haghighat/0000-0002-5166-4021; Jaribion, Alireza/0000-0003-1916-1309; Holmström, Jan B/0000-0002-2596-0337; Werner, Liss C./0000-0003-4184-6670												2169-3536						2019	7						147406	147419		10.1109/ACCESS.2019.2946515								WOS:000497160500006						
J	Kan, CW; Fang, YH; Anumba, CJ; Messner, JI				Kan, Congwen; Fang, Yihai; Anumba, Chimay J.; Messner, John I.			A cyber-physical system (CPS) for planning and monitoring mobile cranes on construction sites	PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MANAGEMENT PROCUREMENT AND LAW																	Messner, John/AAD-6656-2021	Messner, John/0000-0002-7957-1628; Fang, Yihai/0000-0002-9451-4947												1751-4304	1751-4312				DEC	2018	171	6					240	250		10.1680/jmapl.17.00042								WOS:000450322300003						
J	Pucko, Z; Suman, N; Rebolj, D				Pucko, Zoran; Suman, Natasa; Rebolj, Danijel			Automated continuous construction progress monitoring using multiple workplace real time 3D scans	ADVANCED ENGINEERING INFORMATICS					Lean and Computing in Construction (LC3) Congress	JUL 04-12, 2017	Heraklion, GREECE										Pučko, Zoran/ABE-2911-2020	Pučko, Zoran/0000-0002-5472-953X; Suman, Natasa/0000-0003-0470-7700												1474-0346	1873-5320				OCT	2018	38						27	40		10.1016/j.aei.2018.06.001								WOS:000454378700003						
J	Xu, GY; Li, M; Chen, CH; Wei, YC				Xu, Gangyan; Li, Ming; Chen, Chun-Hsien; Wei, Yongchang			Cloud asset-enabled integrated IoT platform for lean prefabricated construction	AUTOMATION IN CONSTRUCTION																	/AAE-3415-2021; Xu, Gangyan/A-2075-2016; Chen, Chun-Hsien/A-3877-2011	Xu, Gangyan/0000-0001-9537-9006; Chen, Chun-Hsien/0000-0003-2193-5270												0926-5805	1872-7891				SEP	2018	93						123	134		10.1016/j.autcon.2018.05.012								WOS:000441687500010						
J	Lin, YC; Chen, YP; Yien, HW; Huang, CY; Su, YC				Lin, Yu-Cheng; Chen, Yen-Pei; Yien, Huey-Wen; Huang, Chao-Yung; Su, Yu-Chih			Integrated BIM, game engine and VR technologies for healthcare design: A case study in cancer hospital	ADVANCED ENGINEERING INFORMATICS					3rd International Conference on Civil and Building Engineering Informatics (ICCBEI)	APR 19-21, 2017	Taipei, TAIWAN																							1474-0346	1873-5320				APR	2018	36						130	145		10.1016/j.aei.2018.03.005								WOS:000434745800012						
J	Tao, F; Cheng, JF; Qi, QL; Zhang, M; Zhang, H; Sui, FY				Tao, Fei; Cheng, Jiangfeng; Qi, Qinglin; Zhang, Meng; Zhang, He; Sui, Fangyuan			Digital twin-driven product design, manufacturing and service with big data	INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY					12th International Conference on Frontiers of Design and Manufacturing (ICFDM)	AUG 10-12, 2016	Natl Nat Sci Fdn China, Shenyang, PEOPLES R CHINA	Shien Ming Wu Fdn USA	Natl Nat Sci Fdn China								Qi, Qinglin/N-3496-2018; Qi, Qinglin/AAP-2458-2020; Tao, Fei/F-8944-2012	Qi, Qinglin/0000-0002-3247-0440; Tao, Fei/0000-0002-9020-0633; Cheng, Jiangfeng/0000-0003-0386-3533												0268-3768	1433-3015				FEB	2018	94	9-12					3563	3576		10.1007/s00170-017-0233-1								WOS:000425592900043						
C	Wang, MJ; Tian, GW; Yang, CX; Qiu, HB; Wu, J			IEEE	Wang, Mingjie; Tian, Gaowei; Yang, Cunxiang; Qiu, Hongbo; Wu, Jie			Magnetic Field Calculation of End Region in Permanent Magnet Synchronous Linear Motor	2018 INTERNATIONAL CONFERENCE ON ADVANCED MECHATRONIC SYSTEMS (ICAMECHS)	International Conference on Advanced Mechatronic Systems				International Conference on Advanced Mechatronic Systems (ICAMechS)	AUG 30-SEP 02, 2018	Zhengzhou, PEOPLES R CHINA	Int Journal Modeling, Identificat & Control, IEEE, ZHENGZHOU Univ Aeronaut, Xinlan Coll Henan Normal Univ, Int Journal Adv Mechatronic Systems																						2325-0682		978-1-5386-7174-0				2018							1	5										WOS:000454629700001						
J	Li, Z; Wang, WM; Liu, G; Liu, LN; He, JD; Huang, GQ				Li, Zhi; Wang, W. M.; Liu, Guo; Liu, Layne; He, Jiadong; Huang, G. Q.			Toward open manufacturing A cross-enterprises knowledge and services exchange framework based on blockchain and edge computing	INDUSTRIAL MANAGEMENT & DATA SYSTEMS																	Huang, George Q/O-9005-2018; Wang, W.M./G-4543-2018	Huang, George Q/0000-0002-2362-6001; Wang, W.M./0000-0003-1188-4537												0263-5577	1758-5783					2018	118	1					303	320		10.1108/IMDS-04-2017-0142								WOS:000423366900015						
J	Wang, J; Wu, P; Wang, XY; Shou, WC				Wang, Jun; Wu, Peng; Wang, Xiangyu; Shou, Wenchi			The outlook of blockchain technology for construction engineering management	FRONTIERS OF ENGINEERING MANAGEMENT																	Wang, Xiangyu/B-6232-2013; Wang, Jun/AAT-2962-2020	Wang, Jun/0000-0003-3384-4050; Shou, Wenchi/0000-0001-8724-8807												2095-7513	2096-0255				APR	2017	4	1					67	75		10.15302/J-FEM-2017006								WOS:000408058600008						
J	Zhong, RY; Peng, Y; Xue, F; Fang, J; Zou, WW; Luo, H; Ng, ST; Lu, WS; Shen, GQP; Huang, GQ				Zhong, Ray Y.; Peng, Yi; Xue, Fan; Fang, Ji; Zou, Weiwu; Luo, Hao; Ng, S. Thomas; Lu, Weisheng; Shen, Geoffrey Q. P.; Huang, George Q.			Prefabricated construction enabled by the Internet-of-Things	AUTOMATION IN CONSTRUCTION																	Xue, Fan/H-9198-2012; Zhong, Ray Y./K-6918-2012; Shen, Geoffrey Qiping/A-1250-2014; Ng, S. Thomas/AAZ-9757-2020; Huang, George Q/O-9005-2018; Bahroun, Zied/F-6863-2019; Lu, Wilson/E-2899-2010	Xue, Fan/0000-0003-2217-3693; Shen, Geoffrey Qiping/0000-0002-3111-2019; Ng, S. Thomas/0000-0003-2062-0234; Huang, George Q/0000-0002-2362-6001; Bahroun, Zied/0000-0003-2832-3672; Lu, Wilson/0000-0003-4674-0357; Peng, Yi/0000-0002-7042-9254												0926-5805	1872-7891				APR	2017	76						59	70		10.1016/j.autcon.2017.01.006								WOS:000394068900006						
C	Turk, Z; Klinc, R		Hajdu, M; Skibniewski, ME		Turk, Ziga; Klinc, Robert			Potentials of Blockchain Technology for Construction Management	CREATIVE CONSTRUCTION CONFERENCE 2017, CCC 2017	Procedia Engineering				6th Creative Construction Conference (CCC)	JUN 19-22, 2017	Primosten, CROATIA										Bagga, Ankit/AAG-8019-2021	Klinc, Robert/0000-0002-0027-420X												1877-7058						2017	196						638	645		10.1016/j.proeng.2017.08.052								WOS:000418465300084						
J	Li, CZ; Hong, J; Xue, F; Shen, GQ; Xu, XX; Luo, LZ				Li, Clyde Zhengdao; Hong, Jingke; Xue, Fan; Shen, Geoffrey Qiping; Xu, Xiaoxiao; Luo, Lizi			SWOT analysis and Internet of Things-enabled platform for prefabrication housing production in Hong Kong	HABITAT INTERNATIONAL																	Hong, Jingke/A-5302-2018; Xue, Fan/H-9198-2012; Shen, Geoffrey Qiping/A-1250-2014	Xue, Fan/0000-0003-2217-3693; Shen, Geoffrey Qiping/0000-0002-3111-2019; Luo, Lizi/0000-0001-7097-9515												0197-3975	1873-5428				OCT	2016	57						74	87		10.1016/j.habitatint.2016.07.002								WOS:000383937800007						
J	Chen, K; Lu, WS; Peng, Y; Rowlinson, S; Huang, GQ				Chen, Ke; Lu, Weisheng; Peng, Yi; Rowlinson, Steve; Huang, George Q.			Bridging BIM and building: From a literature review to an integrated conceptual framework	INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT																	Lu, Wilson/E-2899-2010; CHEN, KE/A-4018-2015; Huang, George Q/O-9005-2018	Lu, Wilson/0000-0003-4674-0357; CHEN, KE/0000-0003-3918-3820; Huang, George Q/0000-0002-2362-6001; Rowlinson, Steve/0000-0001-5682-8710; Peng, Yi/0000-0002-7042-9254												0263-7863	1873-4634				AUG	2015	33	6					1405	1416		10.1016/j.ijproman.2015.03.006								WOS:000357228900018						
J	Akanmu, A; Anumba, CJ				Akanmu, Abiola; Anumba, Chimay J.			Cyber-physical systems integration of building information models and the physical construction	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT																														0969-9988	1365-232X					2015	22	5					516	535		10.1108/ECAM-07-2014-0097								WOS:000369433800004						
J	Lee, JH; Song, JH; Oh, KS; Gu, N				Lee, Ju Hyun; Song, Jeong Hwa; Oh, Kun Soo; Gu, Ning			Information lifecycle management with RFID for material control on construction sites	ADVANCED ENGINEERING INFORMATICS																	Lee, Ju Hyun/ABH-6029-2020; Gu, Ning/AAM-4218-2021; Gu, Ning/G-7904-2013; LEE, JU HYUN/G-8277-2013	Gu, Ning/0000-0002-5555-9165; LEE, JU HYUN/0000-0002-7159-426X												1474-0346	1873-5320				JAN	2013	27	1					108	119		10.1016/j.aei.2012.11.004								WOS:000315075600010						
J	Gulliksen, J; Goransson, B; Boivie, I; Blomkvist, S; Persson, J; Cajander, A				Gulliksen, J; Goransson, B; Boivie, I; Blomkvist, S; Persson, J; Cajander, A			Key principles for user-centred systems design	BEHAVIOUR & INFORMATION TECHNOLOGY																		/0000-0002-2411-6417; Cajander, Asa/0000-0001-7472-2215												0144-929X					NOV-DEC	2003	22	6					397	409		10.1080/01449290310001624329								WOS:000186752000004						
