PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Stacey, P; Thorpe, A; Roberts, P; Butler, O				Stacey, Peter; Thorpe, Andrew; Roberts, Paul; Butler, Owen			Determination of respirable-sized crystalline silica in different ambient environments in the United Kingdom with a mobile high flow rate sampler utilising porous foams to achieve the required particle size selection	ATMOSPHERIC ENVIRONMENT																														1352-2310	1873-2844				JUN	2018	182						51	57		10.1016/j.atmosenv.2018.03.032								WOS:000432104700006						
J	Noh, HJ; Lee, SK; Yu, JH				Noh, Hyun-jun; Lee, Seul-ki; Yu, Jung-ho			Identifying Effective Fugitive Dust Control Measures for Construction Projects in Korea	SUSTAINABILITY																														2071-1050					APR	2018	10	4							1206	10.3390/su10041206								WOS:000435188000310						
J	Kelleher, S; Quinn, C; Miller-Lionberg, D; Volckens, J				Kelleher, Scott; Quinn, Casey; Miller-Lionberg, Daniel; Volckens, John			A low-cost particulate matter (PM2.5) monitor for wildland fire smoke	ATMOSPHERIC MEASUREMENT TECHNIQUES																		Quinn, Casey/0000-0002-6802-5250; Volckens, John/0000-0002-7563-9525												1867-1381	1867-8548				FEB 23	2018	11	2					1087	1097		10.5194/amt-11-1087-2018								WOS:000426010000003						
J	Li, JY; Li, HR; Ma, YH; Wang, Y; Abokifa, AA; Lu, CY; Biswas, P				Li, Jiayu; Li, Haoran; Ma, Yehan; Wang, Yang; Abokifa, Ahmed A.; Lu, Chenyang; Biswas, Pratim			Spatiotemporal distribution of indoor particulate matter concentration with a low-cost sensor network	BUILDING AND ENVIRONMENT																	Biswas, P/F-6696-2019; Abokifa, Ahmed/S-2359-2019; Wang, Yang/K-3936-2017; LI, JIAYU/AAS-4819-2021	Wang, Yang/0000-0002-0543-0443; Abokifa, Ahmed/0000-0002-2474-6670												0360-1323	1873-684X				JAN	2018	127						138	147		10.1016/j.buildenv.2017.11.001								WOS:000418979500014						
C	Sazonova, A; Kopytenkova, O; Staseva, E		Askadskiy, A; Pustovgar, A; Matseevich, T; Adamtsevich, A		Sazonova, Anna; Kopytenkova, Olga; Staseva, Elena			Risk of pathologies when exposed to fine dust in the construction industry	XXI INTERNATIONAL SCIENTIFIC CONFERENCE ON ADVANCED IN CIVIL ENGINEERING CONSTRUCTION - THE FORMATION OF LIVING ENVIRONMENT (FORM 2018)	IOP Conference Series-Materials Science and Engineering				21st International Scientific Conference on Advanced in Civil Engineering Construction - The Formation of Living Environment (FORM)	APR 25-27, 2018	Moscow State Univ Civil Engn, Moscow, RUSSIA		Moscow State Univ Civil Engn								Sazonova, Anna A.M./E-2291-2019	Sazonova, Anna A.M./0000-0002-9388-978X; Staseva, Elena Vladimirovna/0000-0002-8973-9471; Kopytenkova, Olga/0000-0001-8412-5457												1757-8981						2018	365								032039	10.1088/1757-899X/365/3/032039								WOS:000446160800109						
J	Zuo, J; Rameezdeen, R; Hagger, M; Zhou, ZH; Ding, ZK				Zuo, Jian; Rameezdeen, Raufdeen; Hagger, Matthew; Zhou, Zhihua; Ding, Zhikun			Dust pollution control on construction sites: Awareness and self-responsibility of managers	JOURNAL OF CLEANER PRODUCTION																	; Rameezdeen, Raufdeen/F-4614-2013	Zhou, Zhihua/0000-0002-7271-1755; Rameezdeen, Raufdeen/0000-0001-9639-2624; Zuo, Jian/0000-0002-8279-9666												0959-6526	1879-1786				NOV 10	2017	166						312	320		10.1016/j.jclepro.2017.08.027								WOS:000412607100032						
J	Morakinyo, OM; Adebowale, AS; Mokgobu, MI; Mukhola, MS				Morakinyo, Oyewale Mayowa; Adebowale, Ayo Stephen; Mokgobu, Matlou Ingrid; Mukhola, Murembiwa Stanley			Health risk of inhalation exposure to sub-10 mu m particulate matter and gaseous pollutants in an urban-industrial area in South Africa: an ecological study	BMJ OPEN																														2044-6055					MAR	2017	7	3							e013941	10.1136/bmjopen-2016-013941								WOS:000398959400121	28289048					
J	Volckens, J; Quinn, C; Leith, D; Mehaffy, J; Henry, CS; Miller-Lionberg, D				Volckens, J.; Quinn, C.; Leith, D.; Mehaffy, J.; Henry, C. S.; Miller-Lionberg, D.			Development and evaluation of an ultrasonic personal aerosol sampler	INDOOR AIR																	Henry, Charles S/AAG-8084-2019	Henry, Charles S/0000-0002-8671-7728; Quinn, Casey/0000-0002-6802-5250; Volckens, John/0000-0002-7563-9525												0905-6947	1600-0668				MAR	2017	27	2					409	416		10.1111/ina.12318								WOS:000399556200018	27354176					
J	Castell, N; Dauge, FR; Schneider, P; Vogt, M; Lerner, U; Fishbain, B; Broday, D; Bartonova, A				Castell, Nuria; Dauge, Franck R.; Schneider, Philipp; Vogt, Matthias; Lerner, Uri; Fishbain, Barak; Broday, David; Bartonova, Alena			Can commercial low-cost sensor platforms contribute to air quality monitoring and exposure estimates?	ENVIRONMENT INTERNATIONAL																	Bartonova, Alena/B-9223-2013; Fishbain, Barak/N-1787-2018; Broday, David/AAE-7108-2019	Bartonova, Alena/0000-0002-3350-1202; Fishbain, Barak/0000-0003-4211-7445; Broday, David/0000-0002-6525-3979; Schneider, Philipp/0000-0001-5686-8683; Castell, Nuria/0000-0002-2312-8168												0160-4120	1873-6750				FEB	2017	99						293	302		10.1016/j.envint.2016.12.007								WOS:000394062700029	28038970					
J	Kelly, KE; Whitaker, J; Petty, A; Widmer, C; Dybwad, A; Sleeth, D; Martin, R; Butterfield, A				Kelly, K. E.; Whitaker, J.; Petty, A.; Widmer, C.; Dybwad, A.; Sleeth, D.; Martin, R.; Butterfield, A.			Ambient and laboratory evaluation of a low-cost particulate matter sensor	ENVIRONMENTAL POLLUTION																														0269-7491	1873-6424				FEB	2017	221						491	500		10.1016/j.envpol.2016.12.039								WOS:000392767900052	28012666					
C	Hojaiji, H; Kalantarian, H; Bui, AAT; King, CE; Sarrafzadeh, M			IEEE	Hojaiji, Hannaneh; Kalantarian, Haik; Bui, Alex A. T.; King, Christine E.; Sarrafzadeh, Majid			Temperature and Humidity Calibration of a Low-Cost Wireless Dust Sensor for Real-Time Monitoring	2017 IEEE SENSORS APPLICATIONS SYMPOSIUM (SAS)					12th IEEE Sensors Applications Symposium (SAS)	MAR 13-15, 2017	Rowan Univ, Glassboro, NJ	IEEE, IEEE Instrumentat & Measurement Soc, Rowan Univ, S Jersey Technol Park, Sensors	Rowan Univ								Hojaiji, Hannaneh/A-3997-2019	Hojaiji, Hannaneh/0000-0002-1963-5458														978-1-5090-3202-0				2017																		WOS:000403394500026						
J	Han, I; Symanski, E; Stock, TH				Hana, Inkyu; Symanski, Elaine; Stock, Thomas H.			Feasibility of using low-cost portable particle monitors for measurement of fine and coarse particulate matter in urban ambient air	JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION																														1096-2247	2162-2906					2017	67	3					330	340		10.1080/10962247.2016.1241195								WOS:000396760800008	27690287					
J	Patel, S; Li, JY; Pandey, A; Pervez, S; Chakrabarty, RK; Biswas, P				Patel, Sameer; Li, Jiayu; Pandey, Apoorva; Pervez, Shamsh; Chakrabarty, Rajan K.; Biswas, Pratim			Spatio-temporal measurement of indoor particulate matter concentrations using a wireless network of low-cost sensors in households using solid fuels	ENVIRONMENTAL RESEARCH																	Pandey, Apoorva/L-9903-2018; Biswas, P/F-6696-2019; Patel, Sameer/AAN-7920-2020; LI, JIAYU/AAS-4819-2021; Patel, Sameer/AAV-5673-2021	Patel, Sameer/0000-0002-9293-9546												0013-9351	1096-0953				JAN	2017	152						59	65		10.1016/j.envres.2016.10.001								WOS:000389684600008	27741449					
J	Borrego, C; Costa, AM; Ginja, J; Amorim, M; Coutinho, M; Karatzas, K; Sioumis, T; Katsifarakis, N; Konstantinidis, K; De Vito, S; Esposito, E; Smith, P; Andre, N; Gerard, P; Francis, LA; Castell, N; Schneider, P; Viana, M; Minguillon, MC; Reimringer, W; Otjes, RP; von Sicard, O; Pohle, R; Elen, B; Suriano, D; Pfister, V; Prato, M; Dipinto, S; Penza, M				Borrego, C.; Costa, A. M.; Ginja, J.; Amorim, M.; Coutinho, M.; Karatzas, K.; Sioumis, Th.; Katsifarakis, N.; Konstantinidis, K.; De Vito, S.; Esposito, E.; Smith, P.; Andre, N.; Gerard, P.; Francis, L. A.; Castell, N.; Schneider, P.; Viana, M.; Minguillon, M. C.; Reimringer, W.; Otjes, R. P.; von Sicard, O.; Pohle, R.; Elen, B.; Suriano, D.; Pfister, V.; Prato, M.; Dipinto, S.; Penza, M.			Assessment of air quality microsensors versus reference methods: The EuNetAir joint exercise	ATMOSPHERIC ENVIRONMENT																	Amorim, Marlene/G-6867-2019; De Vito, Saverio/H-5340-2019; Penza, Michele/AAW-7485-2020; Smith, Paul/S-8733-2017; Pohle, Roland/I-5611-2016; Karatzas, Kostas/C-1517-2010; Minguillón, María Cruz/F-9431-2016	Amorim, Marlene/0000-0002-0901-0614; De Vito, Saverio/0000-0002-0745-924X; Penza, Michele/0000-0001-7392-7593; Smith, Paul/0000-0002-3773-1419; Karatzas, Kostas/0000-0002-1033-5985; Minguillón, María Cruz/0000-0002-5464-0391; Castell, Nuria/0000-0002-2312-8168; Ginja, Joao/0000-0001-5782-7808; Costa, Ana Margarida/0000-0002-7710-2473; Suriano, Domenico/0000-0001-7199-4354												1352-2310	1873-2844				DEC	2016	147						246	263		10.1016/j.atmosenv.2016.09.050								WOS:000388543600022						
J	Azarmi, F; Kumar, P; Marsh, D; Fuller, G				Azarmi, Farhad; Kumar, Prashant; Marsh, Daniel; Fuller, Gary			Assessment of the long-term impacts of PM10 and PM2.5 particles from construction works on surrounding areas	ENVIRONMENTAL SCIENCE-PROCESSES & IMPACTS																	Kumar, Prashant/C-6357-2011	Kumar, Prashant/0000-0002-2462-4411												2050-7887	2050-7895				FEB	2016	18	2					208	221		10.1039/c5em00549c								WOS:000370690900006	26705547					
J	Wang, Y; Li, JY; Jing, H; Zhang, Q; Jiang, JK; Biswas, P				Wang, Yang; Li, Jiayu; Jing, He; Zhang, Qiang; Jiang, Jingkun; Biswas, Pratim			Laboratory Evaluation and Calibration of Three Low- Cost Particle Sensors for Particulate Matter Measurement	AEROSOL SCIENCE AND TECHNOLOGY																	Wang, Yang/K-3936-2017; LI, JIAYU/AAS-4819-2021; Biswas, P/F-6696-2019; Jiang, Jingkun/A-1076-2010	Wang, Yang/0000-0002-0543-0443; 												0278-6826	1521-7388				NOV 2	2015	49	11					1063	1077		10.1080/02786826.2015.1100710								WOS:000363007500002						
J	Gao, ML; Cao, JJ; Seto, E				Gao, Meiling; Cao, Junji; Seto, Edmund			A distributed network of low-cost continuous reading sensors to measure spatiotemporal variations of PM2.5 in Xi'an, China	ENVIRONMENTAL POLLUTION																	Junji, Cao/D-3259-2014	Junji, Cao/0000-0003-1000-7241												0269-7491	1873-6424				APR	2015	199						56	65		10.1016/j.envpol.2015.01.013								WOS:000351972900008	25618367					
J	Kumar, P; Morawska, L; Martani, C; Biskos, G; Neophytou, M; Di Sabatino, S; Bell, M; Norford, L; Britter, R				Kumar, Prashant; Morawska, Lidia; Martani, Claudio; Biskos, George; Neophytou, Marina; Di Sabatino, Silvana; Bell, Margaret; Norford, Leslie; Britter, Rex			The rise of low-cost sensing for managing air pollution in cities	ENVIRONMENT INTERNATIONAL																	Biskos, George/D-9142-2013; Kumar, Prashant/C-6357-2011; Morawska, Lidia/B-4140-2011; Bell, Margaret/C-5037-2016	Biskos, George/0000-0003-0512-6115; Kumar, Prashant/0000-0002-2462-4411; NEOPHYTOU, MARINA K.-A./0000-0001-8393-2441; Morawska, Lidia/0000-0002-0594-9683; Bell, Margaret/0000-0001-8822-8437; DI SABATINO, SILVANA/0000-0003-2716-9247; Martani, Claudio/0000-0002-9039-0908												0160-4120	1873-6750				FEB	2015	75						199	205		10.1016/j.envint.2014.11.019								WOS:000348746600020	25483836					
J	Wallace, KA; Cheung, WM				Wallace, Kieran Andrew; Cheung, Wai Ming			Development of a compact excavator mounted dust suppression system	JOURNAL OF CLEANER PRODUCTION																		Cheung, Wai/0000-0003-0051-2615												0959-6526	1879-1786				SEP 1	2013	54						344	352		10.1016/j.jclepro.2013.04.048								WOS:000322354200037						
J	Cao, JJ; Chow, JC; Lee, FSC; Watson, JG				Cao, Junji; Chow, Judith C.; Lee, Frank S. C.; Watson, John G.			Evolution of PM2.5 Measurements and Standards in the US and Future Perspectives for China	AEROSOL AND AIR QUALITY RESEARCH																	Chow, Judith C/C-3495-2012; Watson, John G/E-6869-2010; Junji, Cao/D-3259-2014; S.C. Lee, Frank/A-1393-2014	Chow, Judith C/0000-0002-1980-5891; Watson, John G/0000-0002-1752-6899; Junji, Cao/0000-0003-1000-7241; S.C. Lee, Frank/0000-0001-5144-8372												1680-8584	2071-1409				AUG	2013	13	4					1197	1211		10.4209/aaqr.2012.11.0302								WOS:000323893300005						
J	Peters, S; Thomassen, Y; Fechter-Rink, E; Kromhout, H				Peters, Susan; Thomassen, Yngvar; Fechter-Rink, Edeltraud; Kromhout, Hans			Personal exposure to inhalable cement dust among construction workers	JOURNAL OF ENVIRONMENTAL MONITORING																	Kromhout, Hans/A-9159-2008; Peters, Susan/A-5845-2013	Kromhout, Hans/0000-0002-4233-1890; Peters, Susan/0000-0001-5662-1971												1464-0325						2009	11	1					174	180		10.1039/b812357h								WOS:000262372000021	19137154					
J	Waehrer, GM; Dong, XWS; Miller, T; Haile, E; Men, Y				Waehrer, Geetha M.; Dong, Xiuwen S.; Miller, Ted; Haile, Elizabeth; Men, Yurong			Costs of occupational injuries in construction in the United States	ACCIDENT ANALYSIS AND PREVENTION																	Dong, Xiuwen/W-4967-2019	Miller, Ted/0000-0002-0958-2639												0001-4575	1879-2057				NOV	2007	39	6					1258	1266		10.1016/j.aap.2007.03.012								WOS:000250892000024	17920850					
J	Pope, CA; Dockery, DW				Pope, C. Arden, III; Dockery, Douglas W.			Health effects of fine particulate air pollution: Lines that connect	JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION					99th Annual Meeting of the Air-and-Waste-Management-Association	JUN 20-23, 2006	New Orleans, LA	Air & Waste Management Assoc									Watson, John G/E-6869-2010; Pope, C. Arden/ABD-5522-2021; , dwdockery/AAO-7272-2021	Watson, John G/0000-0002-1752-6899; Dockery, Douglas/0000-0002-6052-4880												1096-2247	2162-2906				JUN	2006	56	6					709	742		10.1080/10473289.2006.10464485								WOS:000238176000002	17063860					
J	Nlj, ET; Hilhorst, S; Spee, T; Spierings, J; Steffens, F; Lumens, M; Heederik, D				Nlj, ET; Hilhorst, S; Spee, T; Spierings, J; Steffens, F; Lumens, M; Heederik, D			Dust control measures in the construction industry	ANNALS OF OCCUPATIONAL HYGIENE					5th International Conference of the International-Occupational-Hygiene-Association	JUN, 2002	BERGEN, NORWAY	Int Occupat Hygiene Assoc										Tjoe Nij, Evelyn/0000-0001-7792-6539												0003-4878					APR	2003	47	3					211	218		10.1093/annhyg/meg023								WOS:000182119200005	12639834					
