PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Ilhan, B; Yaman, H				Ilhan, Bahriye; Yaman, Hakan			Green building assessment tool (GBAT) for integrated BIM-based design decisions	AUTOMATION IN CONSTRUCTION																	Yaman, Hakan/P-8517-2016; Ilhan, Bahriye/D-9578-2016	Yaman, Hakan/0000-0002-1154-7189; Ilhan, Bahriye/0000-0002-2701-458X												0926-5805	1872-7891				OCT	2016	70						26	37		10.1016/j.autcon.2016.05.001								WOS:000381835300003						
J	Shadram, F; Johansson, TD; Lu, WZ; Schade, J; Olofsson, T				Shadram, Farshid; Johansson, Tim David; Lu, Weizhuo; Schade, Jutta; Olofsson, Thomas			An integrated BIM-based framework for minimizing embodied energy during building design	ENERGY AND BUILDINGS																		Olofsson, Thomas/0000-0002-5661-5237												0378-7788	1872-6178				SEP 15	2016	128						592	604		10.1016/j.enbuild.2016.07.007								WOS:000382794200050						
J	Oti, AH; Tizani, W; Abanda, FH; Jaly-Zada, A; Tah, JHM				Oti, A. H.; Tizani, W.; Abanda, F. H.; Jaly-Zada, A.; Tah, J. H. M.			Structural sustainability appraisal in BIM	AUTOMATION IN CONSTRUCTION																	Tah, Joseph/AAI-6944-2020; Oti, Akponanabofa Henry/AAA-5088-2021; Tizani, Walid M K/M-8750-2015	Tah, Joseph/0000-0002-1950-8387; Oti, Akponanabofa Henry/0000-0002-7228-6189; Tizani, Walid M K/0000-0003-1868-6998												0926-5805	1872-7891				SEP	2016	69						44	58		10.1016/j.autcon.2016.05.019								WOS:000380598400005						
J	Chong, HY; Wang, XY				Chong, Heap-Yih; Wang, Xiangyu			The outlook of building information modeling for sustainable development	CLEAN TECHNOLOGIES AND ENVIRONMENTAL POLICY																	Chong, Heap-Yih/M-8354-2017; Wang, Xiangyu/B-6232-2013	Chong, Heap-Yih/0000-0002-6080-7530; Wang, Xiangyu/0000-0001-8718-6941												1618-954X	1618-9558				AUG	2016	18	6			SI		1877	1887		10.1007/s10098-016-1170-7								WOS:000384470700019						
J	De Wolf, C; Yang, F; Cox, D; Charlson, A; Hattan, AS; Ochsendorf, J				De Wolf, Catherine; Yang, Frances; Cox, Duncan; Charlson, Andrea; Hattan, Amy Seif; Ochsendorf, John			Material quantities and embodied carbon dioxide in structures	PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-ENGINEERING SUSTAINABILITY																														1478-4629	1751-7680				AUG	2016	169	4					150	161		10.1680/ensu.15.00033								WOS:000380805000004						
J	Sinha, R; Lennartsson, M; Frostell, B				Sinha, Rajib; Lennartsson, Maria; Frostell, Bjorn			Environmental footprint assessment of building structures: A comparative study	BUILDING AND ENVIRONMENT																	Sinha, Rajib/O-3874-2018	Sinha, Rajib/0000-0002-2459-0311												0360-1323	1873-684X				AUG 1	2016	104						162	171		10.1016/j.buildenv.2016.05.012								WOS:000378955500017						
J	Pauwels, P; Terkaj, W				Pauwels, Pieter; Terkaj, Walter			EXPRESS to OWL for construction industry: Towards a recommendable and usable ifcOWL ontology	AUTOMATION IN CONSTRUCTION																	Jeong, Yongwook/N-7413-2016; Pauwels, Pieter/I-8256-2015; Walter, Terkaj/N-6210-2014	Pauwels, Pieter/0000-0001-8020-4609; Walter, Terkaj/0000-0001-8902-361X												0926-5805	1872-7891				MAR	2016	63						100	133		10.1016/j.autcon.2015.12.003								WOS:000371554000010						
J	Abanda, FH; Vidalakis, C; Oti, AH; Tah, JHM				Abanda, F. H.; Vidalakis, C.; Oti, A. H.; Tah, J. H. M.			A critical analysis of Building Information Modelling systems used in construction projects	ADVANCES IN ENGINEERING SOFTWARE																	Tah, Joseph/AAI-6944-2020; Oti, Akponanabofa Henry/AAA-5088-2021	Tah, Joseph/0000-0002-1950-8387; Oti, Akponanabofa Henry/0000-0002-7228-6189												0965-9978	1873-5339				DEC	2015	90						183	201		10.1016/j.advengsoft.2015.08.009								WOS:000364892800017						
J	Liu, S; Meng, XH; Tam, CM				Liu, Sha; Meng, Xianhai; Tam, Chiming			Building information modeling based building design optimization for sustainability	ENERGY AND BUILDINGS																		TAM, Chi Ming/0000-0002-2402-7449; LIU, Sha/0000-0003-4705-6805												0378-7788	1872-6178				OCT 15	2015	105						139	153		10.1016/j.enbuild.2015.06.037								WOS:000362143200013						
J	Costa, G; Madrazo, L				Costa, G.; Madrazo, L.			Connecting building component catalogues with BIM models using semantic technologies: an application for precast concrete components	AUTOMATION IN CONSTRUCTION																	Costa, Gonçal/AAT-8068-2020; COSTA, GONÇAL/M-2302-2014; Jeong, Yongwook/N-7413-2016	Costa, Gonçal/0000-0001-9168-680X; COSTA, GONÇAL/0000-0001-9168-680X; 												0926-5805	1872-7891				SEP	2015	57						239	248		10.1016/j.autcon.2015.05.007								WOS:000360772400021						
J	Hou, SJ; Li, HJ; Rezgui, Y				Hou, Shangjie; Li, Haijiang; Rezgui, Yacine			Ontology-based approach for structural design considering low embodied energy and carbon	ENERGY AND BUILDINGS																	Rezgui, Yacine/ABE-6712-2020	Rezgui, Yacine/0000-0002-5711-8400												0378-7788	1872-6178				SEP 1	2015	102						75	90		10.1016/j.enbuild.2015.04.051								WOS:000358458100007						
J	Miller, D; Doh, JH; Panuwatwanich, K; van Oers, N				Miller, Dane; Doh, Jeung-Hwan; Panuwatwanich, Kriengsak; van Oers, Niek			The contribution of structural design to green building rating systems: An industry perspective and comparison of life cycle energy considerations	SUSTAINABLE CITIES AND SOCIETY																	Doh, Jeung Hwan/D-6355-2011; Panuwatwanich, Kriengsak/D-2718-2011	Doh, Jeung Hwan/0000-0002-4354-3262; Panuwatwanich, Kriengsak/0000-0002-6303-9485; Miller, Dane/0000-0002-4108-2888												2210-6707	2210-6715				AUG	2015	16						39	48		10.1016/j.scs.2015.02.003								WOS:000367396200004						
J	Zhong, BT; Ding, LY; Love, PED; Luo, HB				Zhong, B. T.; Ding, L. Y.; Love, Peter E. D.; Luo, H. B.			An ontological approach for technical plan definition and verification in construction	AUTOMATION IN CONSTRUCTION																	Hanbin, Luo/AAH-7441-2019; li, chengqian/AAH-7343-2019; zhong, botao/AAH-3781-2019; Love, Peter/D-7418-2017	Love, Peter/0000-0002-3239-1304; Ding, Lieyun/0000-0002-9873-3776												0926-5805	1872-7891				JUL	2015	55						47	57		10.1016/j.autcon.2015.02.002								WOS:000355040300005						
J	Karan, EP; Irizarry, J				Karan, Ebrahim P.; Irizarry, Javier			Extending BIM interoperability to preconstruction operations using geospatial analyses and semantic web services	AUTOMATION IN CONSTRUCTION																	Jeong, Yongwook/N-7413-2016; Irizarry, Javier/AAC-9460-2019													0926-5805	1872-7891				MAY	2015	53						1	12		10.1016/j.autcon.2015.02.012								WOS:000353848400001						
J	Miller, D; Doh, JH				Miller, Dane; Doh, Jeung-Hwan			Incorporating sustainable development principles into building design: a review from a structural perspective including case study	STRUCTURAL DESIGN OF TALL AND SPECIAL BUILDINGS																	Doh, Jeung Hwan/D-6355-2011	Doh, Jeung Hwan/0000-0002-4354-3262; Miller, Dane/0000-0002-4108-2888												1541-7794	1541-7808				APR 25	2015	24	6					421	439		10.1002/tal.1172								WOS:000351450000002						
J	Yeo, DH; Potra, FA				Yeo, DongHun; Potra, Florian A.			Sustainable Design of Reinforced Concrete Structures through CO2 Emission Optimization	JOURNAL OF STRUCTURAL ENGINEERING																		Yeo, DongHun/0000-0002-8019-9624												0733-9445	1943-541X				MAR	2015	141	3			SI				B4014002	10.1061/(ASCE)ST.1943-541X.0000888								WOS:000349845000001						
C	Niknam, M; Karshenas, S		Chong, WO; Chang, J; Parrish, K; Berardi, U		Niknam, Mehrdad; Karshenas, Saeed			Sustainable Design of Buildings using Semantic BIM and Semantic Web Services	DEFINING THE FUTURE OF SUSTAINABILITY AND RESILIENCE IN DESIGN, ENGINEERING AND CONSTRUCTION	Procedia Engineering				Defining the Future of Sustainability and Resilience in Design, Engineering and Construction	MAY 10-13, 2015	Chicago, CA	ASCE, ICSDEC									Jeong, Yongwook/N-7413-2016													1877-7058						2015	118						909	917		10.1016/j.proeng.2015.08.530								WOS:000380430700105						
J	Oti, AH; Tizani, W				Oti, Akponanabofa Henry; Tizani, Walid			BIM extension for the sustainability appraisal of conceptual steel design	ADVANCED ENGINEERING INFORMATICS																	Tizani, Walid M K/M-8750-2015; Oti, Akponanabofa Henry/AAA-5088-2021	Tizani, Walid M K/0000-0003-1868-6998; Oti, Akponanabofa Henry/0000-0002-7228-6189												1474-0346	1873-5320				JAN	2015	29	1					28	46		10.1016/j.aei.2014.09.001								WOS:000349882500003						
J	Chi, HL; Wang, XY; Jiao, Y				Chi, Hung-Lin; Wang, Xiangyu; Jiao, Yi			BIM-Enabled Structural Design: Impacts and Future Developments in Structural Modelling, Analysis and Optimisation Processes	ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING																	Chi, Hung-Lin/ABF-3055-2020; Wang, Xiangyu/B-6232-2013	Chi, Hung-Lin/0000-0003-0756-4864; Wang, Xiangyu/0000-0001-8718-6941												1134-3060	1886-1784				JAN	2015	22	1					135	151		10.1007/s11831-014-9127-7								WOS:000345761300004						
J	Mignard, C; Nicolle, C				Mignard, Clement; Nicolle, Christophe			Merging BIM and GIS using ontologies application to urban facility management in ACTIVe3D	COMPUTERS IN INDUSTRY																	NICOLLE, CHRISTOPHE/ABE-5885-2021	NICOLLE, CHRISTOPHE/0000-0002-8118-5005												0166-3615	1872-6194				DEC	2014	65	9			SI		1276	1290		10.1016/j.compind.2014.07.008								WOS:000344430900007						
J	Lee, SK; Kim, KR; Yu, JH				Lee, Seul-Ki; Kim, Ka-Ram; Yu, Jung-Ho			BIM and ontology-based approach for building cost estimation	AUTOMATION IN CONSTRUCTION																	Jeong, Yongwook/N-7413-2016	Yu, Jung-Ho/0000-0001-5514-9409												0926-5805	1872-7891				MAY	2014	41						96	105		10.1016/j.autcon.2013.10.020								WOS:000334139500011						
J	Wang, NM; Adeli, H				Wang, Nengmou; Adeli, Hojjat			SUSTAINABLE BUILDING DESIGN	JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT																	adeli, hojjat/D-1430-2010	adeli, hojjat/0000-0001-5718-1453												1392-3730	1822-3605				FEB	2014	20	1					1	10		10.3846/13923730.2013.871330								WOS:000332921700001						
J	Foraboschi, P; Mercanzin, M; Trabucco, D				Foraboschi, Paolo; Mercanzin, Mattia; Trabucco, Dario			Sustainable structural design of tall buildings based on embodied energy	ENERGY AND BUILDINGS																		Foraboschi, Paolo/0000-0001-8131-6119												0378-7788	1872-6178				JAN	2014	68		A				254	269		10.1016/j.enbuild.2013.09.003								WOS:000329885300028						
J	Basbagill, J; Flager, F; Lepech, M; Fischer, M				Basbagill, J.; Flager, F.; Lepech, M.; Fischer, M.			Application of life-cycle assessment to early stage building design for reduced embodied environmental impacts	BUILDING AND ENVIRONMENT																		Flager, Forest/0000-0003-0137-0401												0360-1323	1873-684X				FEB	2013	60						81	92		10.1016/j.buildenv.2012.11.009								WOS:000314734800008						
J	Barbau, R; Krima, S; Rachuri, S; Narayanan, A; Fiorentini, X; Foufou, S; Sriram, RD				Barbau, Raphael; Krima, Sylvere; Rachuri, Sudarsan; Narayanan, Anantha; Fiorentini, Xenia; Foufou, Sebti; Sriram, Ram D.			OntoSTEP: Enriching product model data using ontologies	COMPUTER-AIDED DESIGN																	Jeong, Yongwook/N-7413-2016; Foufou, Sebti/E-2081-2015	Foufou, Sebti/0000-0002-3555-9125												0010-4485	1879-2685				JUN	2012	44	6					575	590		10.1016/j.cad.2012.01.008								WOS:000303290700006						
J	Bakhoum, ES; Brown, DC				Bakhoum, Emad S.; Brown, David C.			Developed Sustainable Scoring System for Structural Materials Evaluation	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT																		Bakhoum, Emad/0000-0002-8368-529X												0733-9364	1943-7862				JAN	2012	138	1					110	119		10.1061/(ASCE)CO.1943-7862.0000412								WOS:000300437700011						
J	Tah, JHM; Abanda, HF				Tah, Joseph H. M.; Abanda, Henry F.			Sustainable building technology knowledge representation: Using Semantic Web techniques	ADVANCED ENGINEERING INFORMATICS																	Tah, Joseph/AAI-6944-2020	Tah, Joseph/0000-0002-1950-8387												1474-0346	1873-5320				AUG	2011	25	3					547	558		10.1016/j.aei.2011.02.006								WOS:000293678200014						
J	Yeo, D; Gabbai, RD				Yeo, DongHun; Gabbai, Rene D.			Sustainable design of reinforced concrete structures through embodied energy optimization	ENERGY AND BUILDINGS																		Yeo, DongHun/0000-0002-8019-9624												0378-7788					AUG	2011	43	8					2028	2033		10.1016/j.enbuild.2011.04.014								WOS:000292786500027						
J	Stadel, A; Eboli, J; Ryberg, A; Mitchell, J; Spatari, S				Stadel, Alexander; Eboli, Jonathan; Ryberg, Alex; Mitchell, James; Spatari, Sabrina			Intelligent Sustainable Design: Integration of Carbon Accounting and Building Information Modeling	JOURNAL OF PROFESSIONAL ISSUES IN ENGINEERING EDUCATION AND PRACTICE																	Spatari, Sabrina/C-2343-2012													1052-3928					APR	2011	137	2					51	54		10.1061/(ASCE)EI.1943-5541.0000053								WOS:000289691700002						
J	Hajek, P; Fiala, C; Kynclova, M				Hajek, Petr; Fiala, Ctislav; Kynclova, Magdalena			Life cycle assessments of concrete structures - a step towards environmental savings	STRUCTURAL CONCRETE																	Fiala, Ctislav/AAM-2375-2021; Hájek, Petr/C-8527-2016	Fiala, Ctislav/0000-0002-1689-8973; Hájek, Petr/0000-0003-2389-9306												1464-4177					MAR	2011	12	1					13	22		10.1002/suco.201000026								WOS:000288835400004						
J	Guinee, JB; Heijungs, R; Huppes, G; Zamagni, A; Masoni, P; Buonamici, R; Ekvall, T; Rydberg, T				Guinee, Jeroen B.; Heijungs, Reinout; Huppes, Gjalt; Zamagni, Alessandra; Masoni, Paolo; Buonamici, Roberto; Ekvall, Tomas; Rydberg, Tomas			Life Cycle Assessment: Past, Present, and Futures	ENVIRONMENTAL SCIENCE & TECHNOLOGY																	Ekvall, Tomas/AAS-2090-2021; Guinée, Jeroen/K-7931-2013; Heijungs, Reinout/K-7855-2013	Guinée, Jeroen/0000-0003-2558-6493; Heijungs, Reinout/0000-0002-0724-5962; Masoni, Paolo/0000-0003-3929-1143												0013-936X	1520-5851				JAN 1	2011	45	1					90	96		10.1021/es101316v								WOS:000285679300015	20812726					
J	Beetz, J; Van Leeuwen, J; De Vries, B				Beetz, Jakob; Van Leeuwen, Jos; De Vries, Bauke			IfcOWL: A case of transforming EXPRESS schemas into ontologies	AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING																	van Leeuwen, Jos P/C-8727-2017; Beetz, Jakob/L-2027-2014; de Vries, Bauke/D-8893-2012; Jeong, Yongwook/N-7413-2016	van Leeuwen, Jos P/0000-0002-7182-2170; Beetz, Jakob/0000-0002-9975-9206; de Vries, Bauke/0000-0002-7885-8221; 												0890-0604	1469-1760				FEB	2009	23	1					89	101		10.1017/S0890060409000122								WOS:000262050200007						
J	Ortiz, O; Castells, F; Sonnemann, G				Ortiz, Oscar; Castells, Francesc; Sonnemann, Guido			Sustainability in the construction industry: A review of recent developments based on LCA	CONSTRUCTION AND BUILDING MATERIALS					3rd International Conference on Life Cycle Management	AUG 27-29, 2007	Zurich, SWITZERLAND										Sonnemann, Guido/L-9425-2019	Sonnemann, Guido/0000-0003-2581-1910; ortiz rodriguez, oscar orlando/0000-0003-2250-9804; Castells, Francesc/0000-0002-3882-9135												0950-0618	1879-0526				JAN	2009	23	1					28	39		10.1016/j.conbuildmat.2007.11.012								WOS:000265086000003						
J	Moon, KS				Moon, Kyoung Sun			SUSTAINABLE STRUCTURAL ENGINEERING STRATEGIES FOR TALL BUILDINGS	STRUCTURAL DESIGN OF TALL AND SPECIAL BUILDINGS					8th World Congress of the Council-on-Tall-Buildings-and-Urban-Habitat	MAR 03-05, 2008	Dubai, U ARAB EMIRATES	Council Tall Bldg & Urban Habitat																						1541-7794					DEC	2008	17	5					895	914		10.1002/tal.475								WOS:000261808800005						
J	Haapio, A; Viitaniemi, P				Haapio, Appu; Viitaniemi, Pertti			A critical review of building environmental assessment tools	ENVIRONMENTAL IMPACT ASSESSMENT REVIEW																														0195-9255	1873-6432				OCT	2008	28	7					469	482		10.1016/j.eiar.2008.01.002								WOS:000259729900005						
J	Guggemos, AA; Horvath, A				Guggemos, Angela Acree; Horvath, Arpad			Comparison of Environmental Effects of Steel- and Concrete-Framed Buildings	JOURNAL OF INFRASTRUCTURE SYSTEMS																														1076-0342					JUN	2005	11	2					93	101		10.1061/(ASCE)1076-0342(2005)11:2(93)								WOS:000208505300004						
J	Erlandsson, M; Borg, M				Erlandsson, M; Borg, M			Generic LCA-methodology applicable for buildings, constructions and operation services - today practice and development needs	BUILDING AND ENVIRONMENT																														0360-1323					JUL	2003	38	7					919	938		10.1016/S0360-1323(03)00031-3								WOS:000183587000006						
J	Frangopol, DM; Lin, KY; Estes, AC				Frangopol, DM; Lin, KY; Estes, AC			Life-cycle cost design of deteriorating structures	JOURNAL OF STRUCTURAL ENGINEERING-ASCE																	Frangopol, Dan M./A-7408-2015	Frangopol, Dan M./0000-0002-9213-0683												0733-9445					OCT	1997	123	10					1390	1401		10.1061/(ASCE)0733-9445(1997)123:10(1390)								WOS:A1997XX17100015						
J	Cole, RJ; Kernan, PC				Cole, RJ; Kernan, PC			Life-cycle energy use in office buildings	BUILDING AND ENVIRONMENT																														0360-1323					JUL	1996	31	4					307	317		10.1016/0360-1323(96)00017-0								WOS:A1996VA65000002						
