J	Stouffs, R; Tauscher, H; Biljecki, F				Stouffs, Rudi; Tauscher, Helga; Biljecki, Filip			Achieving Complete and Near-Lossless Conversion from IFC to CityGML	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION																	Biljecki, Filip/B-9829-2013; Stouffs, Rudi/C-8243-2012	Biljecki, Filip/0000-0002-6229-7749; Tauscher, Helga/0000-0003-0411-8770; Stouffs, Rudi/0000-0002-4200-5833													2220-9964				SEP	2018	7	9							355	10.3390/ijgi7090355								WOS:000445767900023						
J	Hijazi, I; Donaubauer, A; Kolbe, TH				Hijazi, Ihab; Donaubauer, Andreas; Kolbe, Thomas H.			BIM-GIS Integration as Dedicated and Independent Course for Geoinformatics Students: Merits, Challenges, and Ways Forward	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION																	hijazi, ihab/AAH-5439-2019	Kolbe, Thomas H./0000-0003-1456-0423; Hijazi, Ihab/0000-0001-7152-8935												2220-9964					AUG	2018	7	8							319	10.3390/ijgi7080319								WOS:000442750900032						
J	Ohori, KA; Diakite, A; Krijnen, T; Ledoux, H; Stoter, J				Ohori, Ken Arroyo; Diakite, Abdoulaye; Krijnen, Thomas; Ledoux, Hugo; Stoter, Jantien			Processing BIM and GIS Models in Practice: Experiences and Recommendations from a GeoBIM Project in The Netherlands	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION																		Stoter, Jantien/0000-0002-1393-7279; Diakite, Abdoulaye A./0000-0003-0119-6124												2220-9964					AUG	2018	7	8							311	10.3390/ijgi7080311								WOS:000442750900024						
J	Kang, TW; Hong, CH				Kang, Tae Wook; Hong, Chang Hee			IFC-CityGML LOD mapping automation using multiprocessing-based screen-buffer scanning including mapping rule	KSCE JOURNAL OF CIVIL ENGINEERING																		Kang, Taewook/0000-0002-3886-7692												1226-7988	1976-3808				FEB	2018	22	2					373	383		10.1007/s12205-017-0595-9								WOS:000426062400001						
J	Zhu, JX; Wright, G; Wang, J; Wang, XY				Zhu, Junxiang; Wright, Graeme; Wang, Jun; Wang, Xiangyu			A Critical Review of the Integration of Geographic Information System and Building Information Modelling at the Data Level	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION																	Wang, Jun/AAT-2962-2020; Zhu, Junxiang/AAX-4418-2020; Wang, Xiangyu/B-6232-2013	Wang, Jun/0000-0003-3384-4050; Zhu, Junxiang/0000-0002-9828-5168; Wang, Xiangyu/0000-0001-8718-6941												2220-9964					FEB	2018	7	2							66	10.3390/ijgi7020066								WOS:000427524600029						
C	Bedaka, AK; Lin, CY		Muthuswamy, S; Zoppi, M		Bedaka, Amit Kumar; Lin, Chyi-Yeu			CAD-based robot path planning and simulation using OPEN CASCADE	INTERNATIONAL CONFERENCE ON ROBOTICS AND SMART MANUFACTURING (ROSMA2018)	Procedia Computer Science				1st International Conference on Robotics and Smart Manufacturing (RoSMa)	JUL 19-21, 2018	Chennai, INDIA	Indian Inst Informat Technol Design & Mfg Kancheepuram, Govt India, Minist Human Resource Dev, Inst Natl Importance										, Amit Kumar Bedaka/0000-0002-3553-0824												1877-0509						2018	133						779	785		10.1016/j.procs.2018.07.119								WOS:000548587400095						
C	Ma, ZL; Ren, Y		Hajdu, M; Skibniewski, ME		Ma, Zhiliang; Ren, Yuan			Integrated Application of BIM and GIS: An Overview	CREATIVE CONSTRUCTION CONFERENCE 2017, CCC 2017	Procedia Engineering				6th Creative Construction Conference (CCC)	JUN 19-22, 2017	Primosten, CROATIA																							1877-7058						2017	196						1072	1079		10.1016/j.proeng.2017.08.064								WOS:000418465300139						
C	Yamamura, S; Fan, LY; Suzuki, Y		Ding, L; Fiorito, F; Osmond, P		Yamamura, Shinji; Fan, Liyang; Suzuki, Yoshiyasu			Assessment of urban energy performance through integration of BIM and GIS for smart city planning	INTERNATIONAL HIGH-PERFORMANCE BUILT ENVIRONMENT CONFERENCE - A SUSTAINABLE BUILT ENVIRONMENT CONFERENCE 2016 SERIES (SBE16), IHBE 2016	Procedia Engineering				International High-Performance Built Environment Conference (iHBE)	NOV 17-18, 2016	Sydney, AUSTRALIA	UNSW Built Environm, CRC Low Carbon Living, UrbanGrowth NSW																						1877-7058						2017	180						1462	1472		10.1016/j.proeng.2017.04.309								WOS:000404873600152						
J	Amirebrahimi, S; Rajabifard, A; Mendis, P; Ngo, T				Amirebrahimi, Sam; Rajabifard, Abbas; Mendis, Priyan; Tuan Ngo			A BIM-GIS integration method in support of the assessment and 3D visualisation of flood damage to a building	JOURNAL OF SPATIAL SCIENCE					Research at Locate Conference	MAR, 2015	Brisbane, AUSTRALIA										Ngo, Tuan D/P-8184-2014; Rajabifard, Abbas/D-1818-2015	Ngo, Tuan D/0000-0002-9831-8580; Mendis, Priyan/0000-0003-4068-8201; Rajabifard, Abbas/0000-0002-4256-3173												1449-8596	1836-5655				SEP	2016	61	2					317	350		10.1080/14498596.2016.1189365								WOS:000390131500006						
J	Teo, TA; Cho, KH				Teo, Tee-Ann; Cho, Kuan-Hsun			BIM-oriented indoor network model for indoor and outdoor combined route planning	ADVANCED ENGINEERING INFORMATICS																		Teo, Tee-Ann/0000-0002-7625-5662												1474-0346	1873-5320				AUG	2016	30	3					268	282		10.1016/j.aei.2016.04.007								WOS:000382793700002						
J	Donkers, S; Ledoux, H; Zhao, JQ; Stoter, J				Donkers, Sjors; Ledoux, Hugo; Zhao, Junqiao; Stoter, Jantien			Automatic conversion of IFC datasets to geometrically and semantically correct CityGML LOD3 buildings	TRANSACTIONS IN GIS																		Stoter, Jantien/0000-0002-1393-7279												1361-1682	1467-9671				AUG	2016	20	4					547	569		10.1111/tgis.12162								WOS:000385267500004						
J	Deng, YC; Cheng, JCP; Anumba, C				Deng, Yichuan; Cheng, Jack C. P.; Anumba, Chimay			Mapping between BIM and 3D GIS in different levels of detail using schema mediation and instance comparison	AUTOMATION IN CONSTRUCTION																	Jeong, Yongwook/N-7413-2016	Deng, Yichuan/0000-0003-1492-4370												0926-5805	1872-7891				JUL	2016	67						1	21		10.1016/j.autcon.2016.03.006								WOS:000375818300001						
J	Ma, L; Sacks, R; Zeibak-Shini, R; Aryal, A; Filin, S				Ma, Ling; Sacks, Rafael; Zeibak-Shini, Reem; Aryal, Ashrant; Filin, Sagi			Preparation of Synthetic As-Damaged Models for Post-Earthquake BIM Reconstruction Research	JOURNAL OF COMPUTING IN CIVIL ENGINEERING																	Ma, Ling/F-6641-2010; Sacks, Rafael/B-1431-2008; Ma, Ling/F-3413-2019; Aryal, Ashrant/AAT-8298-2020	Ma, Ling/0000-0002-9187-471X; Sacks, Rafael/0000-0001-9427-5053; Ma, Ling/0000-0002-9187-471X; Aryal, Ashrant/0000-0003-4610-1539												0887-3801	1943-5487				MAY	2016	30	3							04015032	10.1061/(ASCE)CP.1943-5487.0000500								WOS:000374868100005						
J	Amirebrahimi, S; Rajabifard, A; Mendis, P; Ngo, T				Amirebrahimi, Sam; Rajabifard, Abbas; Mendis, Priyan; Ngo, Tuan			A framework for a microscale flood damage assessment and visualization for a building using BIM-GIS integration	INTERNATIONAL JOURNAL OF DIGITAL EARTH																	Ngo, Tuan D/P-8184-2014; Rajabifard, Abbas/D-1818-2015	Ngo, Tuan D/0000-0002-9831-8580; Mendis, Priyan/0000-0003-4068-8201; Rajabifard, Abbas/0000-0002-4256-3173												1753-8947	1753-8955				APR	2016	9	4					363	386		10.1080/17538947.2015.1034201								WOS:000374661000003						
J	Li, H; Chan, G; Wong, JKW; Skitmore, M				Li, Heng; Chan, Greg; Wong, Johnny Kwok Wai; Skitmore, Martin			Real-time locating systems applications in construction	AUTOMATION IN CONSTRUCTION																	Skitmore, Martin/I-9743-2012; Li, Heng/B-2821-2015	Skitmore, Martin/0000-0001-7135-1201; Li, Heng/0000-0002-3187-9041												0926-5805	1872-7891				MAR	2016	63						37	47		10.1016/j.autcon.2015.12.001								WOS:000371554000004						
J	Deng, YC; Cheng, JCP; Anumba, C				Deng, Yichuan; Cheng, Jack C. P.; Anumba, Chimay			A framework for 3D traffic noise mapping using data from BIM and GIS integration	STRUCTURE AND INFRASTRUCTURE ENGINEERING																		Deng, Yichuan/0000-0003-1492-4370												1573-2479	1744-8980					2016	12	10					1267	1280		10.1080/15732479.2015.1110603								WOS:000379181200003						
J	Biljecki, F; Stoter, J; Ledoux, H; Zlatanova, S; Coltekin, A				Biljecki, Filip; Stoter, Jantien; Ledoux, Hugo; Zlatanova, Sisi; Coeltekin, Arzu			Applications of 3D City Models: State of the Art Review	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION																	Biljecki, Filip/B-9829-2013; Zlatanova, Sisi/P-5503-2014; Coltekin, Arzu/C-7705-2018	Biljecki, Filip/0000-0002-6229-7749; Zlatanova, Sisi/0000-0002-8766-0487; Stoter, Jantien/0000-0002-1393-7279; Coltekin, Arzu/0000-0002-3178-3509													2220-9964				DEC	2015	4	4					2842	2889		10.3390/ijgi4042842								WOS:000367723300052						
J	Tashakkori, H; Rajabifard, A; Kalantari, M				Tashakkori, Hosna; Rajabifard, Abbas; Kalantari, Mohsen			A new 3D indoor/outdoor spatial model for indoor emergency response facilitation	BUILDING AND ENVIRONMENT																	Kalantari, Mohsen/I-8581-2014; Rajabifard, Abbas/D-1818-2015	Kalantari, Mohsen/0000-0002-6650-5218; Rajabifard, Abbas/0000-0002-4256-3173												0360-1323	1873-684X				JUL	2015	89		1				170	182		10.1016/j.buildenv.2015.02.036								WOS:000364440600015						
J	Kang, TW; Hong, CH				Kang, Tae Wook; Hong, Chang Hee			A study on software architecture for effective BIM/GIS-based facility management data integration	AUTOMATION IN CONSTRUCTION																	Jeong, Yongwook/N-7413-2016	Kang, Taewook/0000-0002-3886-7692												0926-5805	1872-7891				JUN	2015	54						25	38		10.1016/j.autcon.2015.03.019								WOS:000353857400003						
J	Karan, EP; Irizarry, J				Karan, Ebrahim P.; Irizarry, Javier			Extending BIM interoperability to preconstruction operations using geospatial analyses and semantic web services	AUTOMATION IN CONSTRUCTION																	Jeong, Yongwook/N-7413-2016; Irizarry, Javier/AAC-9460-2019													0926-5805	1872-7891				MAY	2015	53						1	12		10.1016/j.autcon.2015.02.012								WOS:000353848400001						
C	Niu, SY; Pan, W; Zhao, YS		Sun, Y; Pei, J		Niu, Sanyuan; Pan, Wei; Zhao, Yisong			A BIM-GIS Integrated Web-based Visualization System for Low Energy Building Design	9TH INTERNATIONAL SYMPOSIUM ON HEATING, VENTILATION AND AIR CONDITIONING (ISHVAC) JOINT WITH THE 3RD INTERNATIONAL CONFERENCE ON BUILDING ENERGY AND ENVIRONMENT (COBEE)	Procedia Engineering				9th International Symposium on Heating, Ventilation and Air Conditioning (ISHVAC) / 3rd International Conference on Building Energy and Environment (COBEE)	JUL 12-15, 2015	Tianjin, PEOPLES R CHINA										Pan, Wei/F-9783-2012	Pan, Wei/0000-0002-2720-3073												1877-7058						2015	121						2184	2192		10.1016/j.proeng.2015.09.091								WOS:000380499000295						
J	Isikdag, U; Zlatanova, S; Underwood, J				Isikdag, Umit; Zlatanova, Sisi; Underwood, Jason			A BIM-Oriented Model for supporting indoor navigation requirements	COMPUTERS ENVIRONMENT AND URBAN SYSTEMS																	Zlatanova, Sisi/P-5503-2014; Isikdag, Umit/A-3306-2012	Zlatanova, Sisi/0000-0002-8766-0487; Isikdag, Umit/0000-0002-2660-0106												0198-9715	1873-7587				SEP	2013	41						112	123		10.1016/j.compenvurbsys.2013.05.001								WOS:000325122300010						
J	Irizarry, J; Karan, EP; Jalaei, F				Irizarry, Javier; Karan, Ebrahim P.; Jalaei, Farzad			Integrating BIM and GIS to improve the visual monitoring of construction supply chain management	AUTOMATION IN CONSTRUCTION																	Jalaee, Farzad/T-6581-2018; Irizarry, Javier/AAC-9460-2019	Jalaei, Farzad/0000-0002-3365-5818												0926-5805	1872-7891				MAY	2013	31						241	254		10.1016/j.autcon.2012.12.005								WOS:000315933100023						
J	Ziemer, S; Stenz, G				Ziemer, Sven; Stenz, Gernot			The case for open source software in aeronautics	AIRCRAFT ENGINEERING AND AEROSPACE TECHNOLOGY																														1748-8842						2012	84	3					133	139		10.1108/00022661211221987								WOS:000305871700002						
J	Bannat, A; Bautze, T; Beetz, M; Blume, J; Diepold, K; Ertelt, C; Geiger, F; Gmeiner, T; Gyger, T; Knoll, A; Lau, C; Lenz, C; Ostgathe, M; Reinhart, G; Roesel, W; Ruehr, T; Schuboe, A; Shea, K; Wersborg, ISG; Stork, S; Tekouo, W; Wallhoff, F; Wiesbeck, M; Zaeh, MF				Bannat, Alexander; Bautze, Thibault; Beetz, Michael; Blume, Juergen; Diepold, Klaus; Ertelt, Christoph; Geiger, Florian; Gmeiner, Thomas; Gyger, Tobias; Knoll, Alois; Lau, Christian; Lenz, Claus; Ostgathe, Martin; Reinhart, Gunther; Roesel, Wolfgang; Ruehr, Thomas; Schuboe, Anna; Shea, Kristina; Wersborg, Ingo Stork Genannt; Stork, Sonja; Tekouo, William; Wallhoff, Frank; Wiesbeck, Mathey; Zaeh, Michael F.			Artificial Cognition in Production Systems	IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING																	Knoll, Alois/AAN-8417-2021	Knoll, Alois/0000-0003-4840-076X; Beetz, Michael/0000-0002-7888-7444												1545-5955	1558-3783				JAN	2011	8	1					148	174		10.1109/TASE.2010.2053534								WOS:000285843700014						
J	Isikdag, U; Underwood, J; Aouad, G				Isikdag, Umit; Underwood, Jason; Aouad, Ghassan			An investigation into the applicability of building information models in geospatial environment in support of site selection and fire response management processes	ADVANCED ENGINEERING INFORMATICS																	Isikdag, Umit/A-3306-2012	Isikdag, Umit/0000-0002-2660-0106												1474-0346	1873-5320				OCT	2008	22	4					504	519		10.1016/j.aei.2008.06.001								WOS:000261006600010						
