PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Memarzadeh, M; Pozzi, M				Memarzadeh, Milad; Pozzi, Matteo			Integrated Inspection Scheduling and Maintenance Planning for Infrastructure Systems	COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING																	Pozzi, Matteo/O-8657-2016	Pozzi, Matteo/0000-0002-9727-2824												1093-9687	1467-8667				JUN	2016	31	6					403	415		10.1111/mice.12178								WOS:000376075000001						
J	Pennington, KL; DeAngelis, MM				Pennington, Katie L.; DeAngelis, Margaret M.			Epidemiology of age-related macular degeneration (AMD): associations with cardiovascular disease phenotypes and lipid factors	EYE AND VISION																		Pennington, Katie/0000-0003-2883-0025												2326-0254						2016	3								34	10.1186/s40662-016-0063-5								WOS:000457297900006	28032115					
J	Bosman, HHWJ; Iacca, G; Tejada, A; Wortche, HJ; Liotta, A				Bosman, Hedde H. W. J.; Iacca, Giovanni; Tejada, Arturo; Wortche, Heinrich J.; Liotta, Antonio			Ensembles of incremental learners to detect anomalies in ad hoc sensor networks	AD HOC NETWORKS																	Iacca, Giovanni/K-3168-2014; Liotta, Antonio/G-9532-2014	Iacca, Giovanni/0000-0001-9723-1830; Liotta, Antonio/0000-0002-2773-4421; Tejada, Arturo/0000-0002-9510-435X												1570-8705	1570-8713				DEC	2015	35				SI		14	36		10.1016/j.adhoc.2015.07.013								WOS:000367023800003						
J	Capozzoli, A; Lauro, F; Khan, I				Capozzoli, Alfonso; Lauro, Fiorella; Khan, Imran			Fault detection analysis using data mining techniques for a cluster of smart office buildings	EXPERT SYSTEMS WITH APPLICATIONS																	Capozzoli, Alfonso/AAH-1469-2019	Capozzoli, Alfonso/0000-0002-0083-4983												0957-4174	1873-6793				JUN 1	2015	42	9					4324	4338		10.1016/j.eswa.2015.01.010								WOS:000352748900014						
J	Fryzlewicz, P				Fryzlewicz, Piotr			WILD BINARY SEGMENTATION FOR MULTIPLE CHANGE-POINT DETECTION	ANNALS OF STATISTICS																	Fryzlewicz, Piotr/P-3532-2018	Fryzlewicz, Piotr/0000-0002-9676-902X												0090-5364					DEC	2014	42	6					2243	2281		10.1214/14-AOS1245								WOS:000345884900004						
J	Yu, YB; Woradechjumroen, DC; Yu, DH				Yu, Yuebin; Woradechjumroen, Denchai; Yu, Daihong			A review of fault detection and diagnosis methodologies on air-handling units	ENERGY AND BUILDINGS																	Yu, Yuebin/E-8672-2010	Yu, Yuebin/0000-0001-8239-9390												0378-7788	1872-6178				OCT	2014	82						550	562		10.1016/j.enbuild.2014.06.042								WOS:000343781400054						
J	Wijayasekara, D; Linda, O; Manic, M; Rieger, C				Wijayasekara, Dumidu; Linda, Ondrej; Manic, Milos; Rieger, Craig			Mining Building Energy Management System Data Using Fuzzy Anomaly Detection and Linguistic Descriptions	IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS																	Wijayasekara, Dumidu/E-6346-2017; rieger, craig/D-1808-2017	rieger, craig/0000-0002-3198-8838												1551-3203	1941-0050				AUG	2014	10	3					1829	1840		10.1109/TII.2014.2328291								WOS:000340428100014						
J	Motamedi, A; Hammad, A; Asen, Y				Motamedi, Ali; Hammad, Amin; Asen, Yoosef			Knowledge-assisted BIM-based visual analytics for failure root cause detection in facilities management	AUTOMATION IN CONSTRUCTION																		Motamedi, Ali/0000-0002-7012-440X												0926-5805	1872-7891				JUL	2014	43						73	83		10.1016/j.autcon.2014.03.012								WOS:000338814900009						
J	Hou, L; Wang, Y; Wang, XY; Maynard, N; Cameron, IT; Zhang, SH; Jiao, Y				Hou, Lei; Wang, Ying; Wang, Xiangyu; Maynard, Nicoleta; Cameron, Ian T.; Zhang, Shaohua; Jiao, Yi			Combining Photogrammetry and Augmented Reality Towards an Integrated Facility Management System for the Oil Industry	PROCEEDINGS OF THE IEEE																	Wang, Xiangyu/B-6232-2013; hou, lei/G-7267-2016	Maynard, Nicoleta/0000-0001-7965-0716; hou, lei/0000-0002-5503-414X; Wang, Xiangyu/0000-0001-8718-6941												0018-9219	1558-2256				FEB	2014	102	2			SI		204	220		10.1109/JPROC.2013.2295327								WOS:000330617000009						
J	Korolija, I; Zhang, Y; Marjanovic-Halburd, L; Hanby, VI				Korolija, Ivan; Zhang, Yi; Marjanovic-Halburd, Ljiljana; Hanby, Victor I.			Regression models for predicting UK office building energy consumption from heating and cooling demands	ENERGY AND BUILDINGS																		Zhang, Yi/0000-0003-0019-8945; Marjanovic- Halburd, Ljiljana/0000-0002-6951-7759; Korolija, Ivan/0000-0003-3153-6070												0378-7788	1872-6178				APR	2013	59						214	227		10.1016/j.enbuild.2012.12.005								WOS:000317449000023						
C	Guo, L; Wang, YH		Yang, W; Liang, JG		Guo, Lei; Wang, Yanhui			The Preliminary Study for the Fault Diagnosis of EMU Based on Expert System	SUSTAINABLE DEVELOPMENT AND ENVIRONMENT II, PTS 1 AND 2	Applied Mechanics and Materials				2nd International Conference on Civil, Architectural and Hydraulic Engineering (ICCAHE 2013)	JUL 27-28, 2013	Zhuhai, PEOPLES R CHINA																							1660-9336		978-3-03785-858-5				2013	409-410						1453	+		10.4028/www.scientific.net/AMM.409-410.1453								WOS:000336337400282						
C	Bosman, HHWJ; Liotta, A; Iacca, G; Wortche, HJ			IEEE	Bosman, H. H. W. J.; Liotta, A.; Iacca, G.; Wortche, H. J.			Anomaly Detection in Sensor Systems Using Lightweight Machine Learning	2013 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN, AND CYBERNETICS (SMC 2013)	IEEE International Conference on Systems Man and Cybernetics Conference Proceedings				IEEE International Conference on Systems, Man, and Cybernetics (SMC)	OCT 13-16, 2013	Manchester, ENGLAND	IEEE, IEEE Comp Soc									Liotta, Antonio/G-9532-2014; Iacca, Giovanni/K-3168-2014	Liotta, Antonio/0000-0002-2773-4421; Iacca, Giovanni/0000-0001-9723-1830												1062-922X		978-1-4799-0652-9				2013							7	13		10.1109/SMC.2013.9								WOS:000332201900002						
J	Mustafaraj, G; Lowry, G; Chen, J				Mustafaraj, G.; Lowry, G.; Chen, J.			Prediction of room temperature and relative humidity by autoregressive linear and nonlinear neural network models for an open office	ENERGY AND BUILDINGS																	Chen, Jie/A-7586-2015	Chen, Jie/0000-0001-7532-1536												0378-7788	1872-6178				JUN	2011	43	6					1452	1460		10.1016/j.enbuild.2011.02.007								WOS:000290978900034						
J	De Oca, VM; Jeske, DR; Zhang, Q; Rendon, C; Marvasti, M				De Oca, Veronica Montes; Jeske, Daniel R.; Zhang, Qi; Rendon, Carlos; Marvasti, Mazda			A cusum change-point detection algorithm for non-stationary sequences with application to data network surveillance	JOURNAL OF SYSTEMS AND SOFTWARE																														0164-1212	1873-1228				JUL	2010	83	7			SI		1288	1297		10.1016/j.jss.2010.02.006								WOS:000278656500018						
J	Li, Q; Meng, QL; Cai, JJ; Yoshino, H; Mochida, A				Li, Qiong; Meng, Qinglin; Cai, Jiejin; Yoshino, Hiroshi; Mochida, Akashi			Applying support vector machine to predict hourly cooling load in the building	APPLIED ENERGY																	Mochida, Akashi/T-6076-2019	Mochida, Akashi/0000-0002-4216-2361												0306-2619	1872-9118				OCT	2009	86	10					2249	2256		10.1016/j.apenergy.2008.11.035								WOS:000266129100045						
C	Zhang, XM; Ding, JH; Shen, XH; Ouyang, XY; Huang, JP; Zeren, ZM; Zhao, SF; Liu, J		Liu, N; Wang, SY; Tang, GJ		Zhang, Xuemin; Ding, Jianhai; Shen, Xuhui; Ouyang, Xinyan; Huang, Jianping; Zeren, Zhima; Zhao, Shufan; Liu, Jing			The Analysis on the Electromagnetic Anomalies before Wenchuan Earthquake Based on Satellite and Ground Observing Data	PROCEEDING OF INTERNATIONAL DISASTER AND RISK CONFERENCE CHENGDU 2009					International Disaster and Risk Conference (IDRC)	JUL 13-15, 2009	Chengdu, PEOPLES R CHINA	Natl Nat Sci Fdn China, Int Cooperat Project, Natl Technol Support Project																								978-7-80256-088-8				2009							399	403										WOS:000276032000059						
J	Hautefeuille, M; O'Mahony, C; O'Flynn, B; Khalfi, K; Peters, F				Hautefeuille, Mathieu; O'Mahony, Conor; O'Flynn, Brendan; Khalfi, Krimo; Peters, Frank			A MEMS-based wireless multisensor module for environmental monitoring	MICROELECTRONICS RELIABILITY					31st IMAPS Poland International Conference	SEP 23-26, 2007	Krasiczyn, POLAND										Hautefeuille, Mathieu/H-6652-2019; Peters, Frank H/G-8005-2011; O'Mahony, Conor/E-7326-2011	Hautefeuille, Mathieu/0000-0003-3918-0320; Peters, Frank H/0000-0001-8116-7811; O'Flynn, Brendan/0000-0002-5522-2597; O'Mahony, Conor/0000-0003-4018-103X												0026-2714					JUN	2008	48	6					906	910		10.1016/j.microrel.2008.03.007								WOS:000258049700018						
J	Wu, S; Clements-Croome, D				Wu, Shaomin; Clements-Croome, Derek			Understanding the indoor environment through mining sensory data - A case study	ENERGY AND BUILDINGS																	Clements-Croome, Derek John/A-5916-2011; Wu, Shaomin/A-1940-2010; Wu, Shaomin/ABG-3429-2020; Clements-Croome, Derek J/M-4454-2019	Clements-Croome, Derek John/0000-0001-5116-8821; Wu, Shaomin/0000-0001-9786-3213; 												0378-7788	1872-6178				NOV	2007	39	11					1183	1191		10.1016/j.enbuild.2006.07.011								WOS:000249856000007						
