PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
C	Voo, YL; Foster, S; Pek, LG		Hordijk, DA; Lukovic, M		Voo, Yen Lei; Foster, Stephen; Pek, Lian Guan			Ultra-High Performance Concrete - Technology for Present and Future	HIGH TECH CONCRETE: WHERE TECHNOLOGY AND ENGINEERING MEET					Fib Symposium on High Tech Concrete - Where Technology and Engineering Meet	JUN 12-14, 2017	Maastricht, NETHERLANDS	Rijkswaterstaat, Minist Infrastructure & Environm, Bam, Cement & Beton Centrum, VolkerInfra, Royal HaskoningDHV, Van Hattum Blankevoort, Wagemaker, TNO, SGS, Febelcem																								978-3-319-59471-2; 978-3-319-59470-5				2018							XXV	XLII										WOS:000550253300002						
J	Zhong, RY; Peng, Y; Xue, F; Fang, J; Zou, WW; Luo, H; Ng, ST; Lu, WS; Shen, GQP; Huang, GQ				Zhong, Ray Y.; Peng, Yi; Xue, Fan; Fang, Ji; Zou, Weiwu; Luo, Hao; Ng, S. Thomas; Lu, Weisheng; Shen, Geoffrey Q. P.; Huang, George Q.			Prefabricated construction enabled by the Internet-of-Things	AUTOMATION IN CONSTRUCTION																	Xue, Fan/H-9198-2012; Zhong, Ray Y./K-6918-2012; Shen, Geoffrey Qiping/A-1250-2014; Ng, S. Thomas/AAZ-9757-2020; Huang, George Q/O-9005-2018; Bahroun, Zied/F-6863-2019; Lu, Wilson/E-2899-2010	Xue, Fan/0000-0003-2217-3693; Shen, Geoffrey Qiping/0000-0002-3111-2019; Ng, S. Thomas/0000-0003-2062-0234; Huang, George Q/0000-0002-2362-6001; Bahroun, Zied/0000-0003-2832-3672; Lu, Wilson/0000-0003-4674-0357; Peng, Yi/0000-0002-7042-9254												0926-5805	1872-7891				APR	2017	76						59	70		10.1016/j.autcon.2017.01.006								WOS:000394068900006						
J	Mainka, J; Kloft, H; Baron, S; Hoffmeister, HW; Droder, K				Mainka, Jeldrik; Kloft, Harald; Baron, Sarah; Hoffmeister, Hans-Werner; Droeder, Klaus			Non-Waste Wax Formwork: New Precision Moldings from recyclable Industrial Waxes	BETON- UND STAHLBETONBAU																														0005-9900	1437-1006				DEC	2016	111	12					784	793		10.1002/best.201600055								WOS:000390350100002						
J	Worner, M; Schmeer, D; Schuler, B; Pfinder, J; Garrecht, H; Sawodny, O; Sobek, W				Woerner, Mark; Schmeer, Daniel; Schuler, Benjamin; Pfinder, Julian; Garrecht, Harald; Sawodny, Oliver; Sobek, Werner			The technology of graded concrete - From the development of concrete mixtures and the conceptual design to the automatized manufacturing	BETON- UND STAHLBETONBAU																														0005-9900	1437-1006				DEC	2016	111	12					794	805		10.1002/best.201600056								WOS:000390350100004						
J	Lehmberg, S; Ledderose, L; Wirth, F; Budelmann, H; Kloft, H				Lehmberg, Sven; Ledderose, Lukas; Wirth, Franz; Budelmann, Harald; Kloft, Harald			Light-Weight Structures made of thin walled, dry jointed surface elements made of UHPFRC	BETON- UND STAHLBETONBAU																														0005-9900	1437-1006				DEC	2016	111	12					806	815		10.1002/best.201600053								WOS:000390350100005						
J	Monostori, L; Kadar, B; Bauernhansl, T; Kondoh, S; Kumara, S; Reinhart, G; Sauer, O; Schuh, G; Sihn, W; Ueda, K				Monostori, L.; Kadar, B.; Bauernhansl, T.; Kondoh, S.; Kumara, S.; Reinhart, G.; Sauer, O.; Schuh, G.; Sihn, W.; Ueda, K.			Cyber-physical systems in manufacturing	CIRP ANNALS-MANUFACTURING TECHNOLOGY					66th General Assembly of the International-Academy-for-Production-Engineering (CIRP)	AUG 21-27, 2016	Guimaraes, PORTUGAL	Int Acad Prod Engn									Kondoh, Shinsuke/H-2041-2017; Bauernhansl, Thomas/ABH-6798-2020	Kondoh, Shinsuke/0000-0002-5386-4887; Bauernhansl, Thomas/0000-0001-5768-2055												0007-8506	1726-0604					2016	65	2					621	641		10.1016/j.cirp.2016.06.005								WOS:000383928800004						
J	Hong, JK; Shen, GQ; Feng, Y; Lau, WST; Mao, C				Hong, Jingke; Shen, Geoffrey Qiping; Feng, Yong; Lau, William Sin-tong; Mao, Chao			Greenhouse gas emissions during the construction phase of a building: a case study in China	JOURNAL OF CLEANER PRODUCTION																	Shen, Geoffrey Qiping/A-1250-2014; Hong, Jingke/A-5302-2018	Shen, Geoffrey Qiping/0000-0002-3111-2019; 												0959-6526	1879-1786				SEP 15	2015	103						249	259		10.1016/j.jclepro.2014.11.023								WOS:000356990800023						
C	Albers, A; Scherer, H; Bursac, N; Rachenkova, G		Shpitalni, M; Fischer, A; Molcho, G		Albers, Albert; Scherer, Helmut; Bursac, Nikola; Rachenkova, Galina			Model Based Systems Engineering in Construction Kit Development - Two Case Studies	CIRP 25TH DESIGN CONFERENCE INNOVATIVE PRODUCT CREATION	Procedia CIRP				25th CIRP Design Conference	MAR 02-04, 2015	Haifa, ISRAEL	CIRP										Albers, Albert/0000-0001-5432-704X; Bursac, Nikola/0000-0003-4383-4614												2212-8271						2015	36						129	134		10.1016/j.procir.2015.01.044								WOS:000379870600023						
J	Gupta, A; Cemesova, A; Hopfe, CJ; Rezgui, Y; Sweet, T				Gupta, Apeksha; Cemesova, Alexandra; Hopfe, Christina J.; Rezgui, Yacine; Sweet, Tracy			A conceptual framework to support solar PV simulation using an open-BIM data exchange standard	AUTOMATION IN CONSTRUCTION																	Hopfe, Christina J/M-2182-2013; Rezgui, Yacine/ABE-6712-2020	Rezgui, Yacine/0000-0002-5711-8400; , Christina/0000-0002-8921-2098												0926-5805	1872-7891				JAN	2014	37						166	181		10.1016/j.autcon.2013.10.005								WOS:000329562700016						
J	Colledani, M; Tolio, T; Fischer, A; Iung, B; Lanza, G; Schmitt, R; Vancza, J				Colledani, Marcello; Tolio, Tullio; Fischer, Anath; Iung, Benoit; Lanza, Gisela; Schmitt, Robert; Vancza, Jozsef			Design and management of manufacturing systems for production quality	CIRP ANNALS-MANUFACTURING TECHNOLOGY																	Lanza, Gisela/R-5420-2017	Schmitt, Robert/0000-0002-0011-5962												0007-8506	1726-0604					2014	63	2					773	796		10.1016/j.cirp.2014.05.002								WOS:000341539700010						
C	Suhendro, B		Tim, TC; Ueda, T; Mueller, HS		Suhendro, Bambang			Toward green concrete for better sustainable environment	2ND INTERNATIONAL CONFERENCE ON SUSTAINABLE CIVIL ENGINEERING STRUCTURES AND CONSTRUCTION MATERIALS	Procedia Engineering				2nd International Conference on Sustainable Civil Engineering Structures and Construction Materials (SCESCM)	SEP 23-25, 2014	Yogyakarta, INDONESIA	Gadjah Mada Univ, Karlshruhe Inst Technol, Hokkaido Univ																						1877-7058						2014	95						305	320		10.1016/j.proeng.2014.12.190								WOS:000369430600032						
J	Mainka, J; Lehmberg, S; Budelmann, H; Kloft, H				Mainka, Jeldrik; Lehmberg, Sven; Budelmann, Harald; Kloft, Harald			Non-standard principles for joining lightweight members made from UHPFRC	BETON- UND STAHLBETONBAU																														0005-9900	1437-1006				NOV	2013	108	11					763	773		10.1002/best.201300055								WOS:000326456000003						
J	Lin, YC; Su, YC				Lin, Yu-Cheng; Su, Yu-Chih			Developing Mobile- and BIM-Based Integrated Visual Facility Maintenance Management System	SCIENTIFIC WORLD JOURNAL																														1537-744X						2013									124249	10.1155/2013/124249								WOS:000325887600001	24227995					
J	Becerik-Gerber, B; Ku, KH; Jazizadeh, F				Becerik-Gerber, Burcin; Ku, Kihong; Jazizadeh, Farrokh			BIM-Enabled Virtual and Collaborative Construction Engineering and Management	JOURNAL OF PROFESSIONAL ISSUES IN ENGINEERING EDUCATION AND PRACTICE																	Jazizadeh, Farrokh/P-8822-2014; Becerik-Gerber, Burcin/D-6897-2013	Jazizadeh, Farrokh/0000-0002-0690-1307; Becerik-Gerber, Burcin/0000-0001-8648-0989												1052-3928	1943-5541				JUL	2012	138	3					234	245		10.1061/(ASCE)EI.1943-5541.0000098								WOS:000313411400010						
C	Han, N; Yue, ZF; Lu, YF		Hu, WS		Han, Ning; Yue, Zifeng; Lu, Yuanfang			Collision Detection of Building Facility Pipes and Ducts Based on BIM Technology	SUSTAINABLE CONSTRUCTION MATERIALS AND COMPUTER ENGINEERING	Advanced Materials Research				International Conference on Sustainable Construction Materials and Computer Engineering (ICSCMCE 2011)	SEP 24-25, 2011	Kunming, PEOPLES R CHINA	Natl Nat Sci Fdn China (NSFC), Huazhong Univ Sci & Technol																						1022-6680		978-3-03785-258-3				2012	346						312	+		10.4028/www.scientific.net/AMR.346.312								WOS:000309496200050						
J	Rodrigues, FA; Joekes, I				Rodrigues, F. A.; Joekes, I.			Cement industry: sustainability, challenges and perspectives	ENVIRONMENTAL CHEMISTRY LETTERS																	Rodrigues, FlÃ¡vio A/G-2856-2012													1610-3653	1610-3661				JUN	2011	9	2					151	166		10.1007/s10311-010-0302-2								WOS:000291040900001						
C	Haque, ME; Rahman, M		Zaman, HB; Robinson, P; Petrou, M; Olivier, P; Schroder, H; Shih, TK		Haque, Mohammed E.; Rahman, Muzibur			Time-Space-Activity Conflict Detection Using 4D Visualization in Multi-storied Construction Project	VISUAL INFORMATICS: BRIDGING RESEARCH AND PRACTICE	Lecture Notes in Computer Science				1st International Visual Informatics Conference	NOV 11-13, 2009	Kuala Lumpur, MALAYSIA	Univ Kebangsaan Malaysia, Univ Malaya, Univ Teknologi PETRONAS, Univ Utara Malaysia, Univ Sains Malaysia, Univ Putra Malaysia, Univ Teknologi Malaysia, Univ Teknologi MARA, Univ Malaysia Sarawak, Univ Pertahanan Nasional Malaysia, Univ Tunku Abdul Rahman, Multimedia Univ, Malaysian Informat Technol Soc, Multimedia Corp Malaysia, Malaysian Res Educ Network, Malaysian Inst Microelect																						0302-9743		978-3-642-05035-0				2009	5857						266	278										WOS:000279287600026						
J	Sacks, R; Eastman, CM; Lee, G				Sacks, R; Eastman, CM; Lee, G			Parametric 3D modeling in building construction with examples from precast concrete	AUTOMATION IN CONSTRUCTION																	Lee, Ghang/G-8255-2012; Sacks, Rafael/B-1431-2008	Lee, Ghang/0000-0002-3522-2733; Sacks, Rafael/0000-0001-9427-5053												0926-5805					MAY	2004	13	3					291	312		10.1016/S0926-5805(03)00043-8								WOS:000220767400002						
