PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Gerrish, T; Ruikar, K; Cook, M; Johnson, M; Phillip, M; Lowry, C				Gerrish, Tristan; Ruikar, Kirti; Cook, Malcolm; Johnson, Mark; Phillip, Mark; Lowry, Christine			BIM application to building energy performance visualisation and management: Challenges and potential	ENERGY AND BUILDINGS																	Ruikar, Kirti/T-3870-2019	Ruikar, Kirti/0000-0002-7292-5585												0378-7788	1872-6178				JUN 1	2017	144						218	228		10.1016/j.enbuild.2017.03.032								WOS:000401393000018						
J	Wang, GB; Song, JL				Wang, Guangbin; Song, Jiule			The relation of perceived benefits and organizational supports to user satisfaction with building information model (BIM)	COMPUTERS IN HUMAN BEHAVIOR																														0747-5632	1873-7692				MAR	2017	68						493	500		10.1016/j.chb.2016.12.002								WOS:000392767400050						
J	Gurevich, U; Sacks, R; Shrestha, P				Gurevich, Ury; Sacks, Rafael; Shrestha, Prabhat			BIM adoption by public facility agencies: impacts on occupant value	BUILDING RESEARCH AND INFORMATION																	Sacks, Rafael/B-1431-2008	Sacks, Rafael/0000-0001-9427-5053												0961-3218	1466-4321					2017	45	6			SI		610	630		10.1080/09613218.2017.1289029								WOS:000405329900004						
J	Dainty, A; Leiringer, R; Fernie, S; Harty, C				Dainty, Andrew; Leiringer, Roine; Fernie, Scott; Harty, Chris			BIM and the small construction firm: a critical perspective	BUILDING RESEARCH AND INFORMATION																	Leiringer, Roine/C-9258-2012	Leiringer, Roine/0000-0001-9037-7220; Fernie, Scott/0000-0002-3000-0998; Dainty, Andrew/0000-0002-9317-1356												0961-3218	1466-4321					2017	45	6			SI		696	709		10.1080/09613218.2017.1293940								WOS:000405329900009						
J	Gokuc, YT; Arditi, D				Gokuc, Yeliz Tulubas; Arditi, David			Adoption of BIM in architectural design firms	ARCHITECTURAL SCIENCE REVIEW																	Arditi, David/AAF-4608-2021; Gokuc, Yeliz Tulubas/S-2426-2017	Arditi, David/0000-0002-1580-324X; 												0003-8628	1758-9622					2017	60	6					483	492		10.1080/00038628.2017.1383228								WOS:000416690100006						
J	Lam, TT; Mahdjoubi, L; Mason, J				Thep Thanh Lam; Mahdjoubi, Lamine; Mason, Jim			A FRAMEWORK TO ASSIST IN THE ANALYSIS OF RISKS AND REWARDS OF ADOPTING BIM FOR SMES IN THE UK	JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT																														1392-3730	1822-3605					2017	23	6					740	752		10.3846/13923730.2017.1281840								WOS:000404258300005						
J	Cooper, P				Cooper, Paul			Data, information, knowledge and wisdom	ANAESTHESIA AND INTENSIVE CARE MEDICINE																														1472-0299	1878-7584				JAN	2017	18	1					55	56		10.1016/j.mpaic.2016.10.006								WOS:000390865700013						
J	Lee, S; Yu, J; Jeong, D				Lee, Seulki; Yu, Jungho; Jeong, David			BIM Acceptance Model in Construction Organizations	JOURNAL OF MANAGEMENT IN ENGINEERING																		Yu, Jung-Ho/0000-0001-5514-9409												0742-597X	1943-5479				MAY	2015	31	3							04014048	10.1061/(ASCE)ME.1943-5479.0000252								WOS:000354095600008						
J	Smith, WK				Smith, Wendy K.			DYNAMIC DECISION MAKING: A MODEL OF SENIOR LEADERS MANAGING STRATEGIC PARADOXES	ACADEMY OF MANAGEMENT JOURNAL																	Smith, Wendy K/H-9575-2013													0001-4273	1948-0989				DEC	2014	57	6					1592	1623		10.5465/amj.2011.0932								WOS:000346819300004						
J	Miettinen, R; Paavola, S				Miettinen, Reijo; Paavola, Sami			Beyond the BIM utopia: Approaches to the development and implementation of building information modeling	AUTOMATION IN CONSTRUCTION																	Bagga, Ankit/AAG-8019-2021; Jeong, Yongwook/N-7413-2016	Paavola, Sami/0000-0002-5321-8535												0926-5805	1872-7891				JUL	2014	43						84	91		10.1016/j.autcon.2014.03.009								WOS:000338814900010						
J	Succar, B; Sher, W; Williams, A				Succar, Bilal; Sher, Willy; Williams, Anthony			An integrated approach to BIM competency assessment, acquisition and application	AUTOMATION IN CONSTRUCTION																	Sher, Willy/G-7590-2013	Sher, Willy/0000-0003-3018-1597; Succar, Bilal/0000-0001-5377-1026												0926-5805	1872-7891				NOV	2013	35						174	189		10.1016/j.autcon.2013.05.016								WOS:000325742500014						
J	Bryde, D; Broquetas, M; Volm, JM				Bryde, David; Broquetas, Marti; Volm, Juergen Marc			The project benefits of Building Information Modelling (BIM)	INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT																	Bagga, Ankit/AAG-8019-2021	Bryde, David/0000-0003-1779-9691												0263-7863	1873-4634				OCT	2013	31	7					971	980		10.1016/j.ijproman.2012.12.001								WOS:000324156700005						
J	Giel, BK; Issa, RRA				Giel, Brittany K.; Issa, Raja R. A.			Return on Investment Analysis of Using Building Information Modeling in Construction	JOURNAL OF COMPUTING IN CIVIL ENGINEERING																														0887-3801	1943-5487				SEP 1	2013	27	5					511	521		10.1061/(ASCE)CP.1943-5487.0000164								WOS:000323108000008						
J	Davies, R; Harty, C				Davies, Richard; Harty, Chris			Implementing 'Site BIM': A case study of ICT innovation on a large hospital project	AUTOMATION IN CONSTRUCTION																														0926-5805	1872-7891				MAR	2013	30						15	24		10.1016/j.autcon.2012.11.024								WOS:000314433700003						
C	Lehtinen, T		Gudnason, G; Scherer, R		Lehtinen, T.			Increasing integration in construction projects: A case study on a PPP project adopting BIM	EWORK AND EBUSINESS IN ARCHITECTURE, ENGINEERING AND CONSTRUCTION					9th European Conference on Product and Process Modelling	JUL 25-27, 2012	Reykjavik, ICELAND																									978-0-415-62128-1				2012							439	446										WOS:000337164500057						
J	Gu, N; London, K				Gu, Ning; London, Kerry			Understanding and facilitating BIM adoption in the AEC industry	AUTOMATION IN CONSTRUCTION																	Gu, Ning/G-7904-2013; Gu, Ning/AAM-4218-2021	Gu, Ning/0000-0002-5555-9165; London, Kerry/0000-0003-4470-1282												0926-5805	1872-7891				DEC	2010	19	8			SI		988	999		10.1016/j.autcon.2010.09.002								WOS:000285223900003						
