PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Babic, NC; Podbreznik, P; Rebolj, D				Babic, Nenad Cus; Podbreznik, Peter; Rebolj, Danijel			Integrating resource production and construction using BIM	AUTOMATION IN CONSTRUCTION																	Rebolj, Danijel/A-5561-2008	Rebolj, Danijel/0000-0003-4742-4647; Cus Babic, Nenad/0000-0002-3580-2068												0926-5805					AUG	2010	19	5			SI		539	543		10.1016/j.autcon.2009.11.005								WOS:000279413300004						
J	Chinowsky, PS; Diekmann, J; O'Brien, J				Chinowsky, Paul S.; Diekmann, James; O'Brien, John			Project Organizations as Social Networks	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT																														0733-9364	1943-7862				APR	2010	136	4					452	458		10.1061/(ASCE)CO.1943-7862.0000161								WOS:000275657700007						
J	Linderoth, HCJ				Linderoth, Henrik C. J.			Understanding adoption and use of BIM as the creation of actor networks	AUTOMATION IN CONSTRUCTION																														0926-5805					JAN	2010	19	1					66	72		10.1016/j.autcon.2009.09.003								WOS:000273366300006						
J	Chinowsky, P; Diekmann, J; Galotti, V				Chinowsky, Paul; Diekmann, James; Galotti, Victor			Social network model of construction	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT																														0733-9364	1943-7862				OCT	2008	134	10					804	812		10.1061/(ASCE)0733-9364(2008)134:10(804)								WOS:000259253200007						
J	Orlikowski, WJ				Orlikowski, Wanda J.			Sociomaterial practices: Exploring technology at work	ORGANIZATION STUDIES																														0170-8406	1741-3044				SEP	2007	28	9					1435	1448		10.1177/0170840607081138								WOS:000249607700010						
J	Thomson, AM; Perry, JL				Thomson, Ann Marie; Perry, James L.			Collaboration processes: Inside the black box	PUBLIC ADMINISTRATION REVIEW																														0033-3352					DEC	2006	66			S			20	32		10.1111/j.1540-6210.2006.00663.x								WOS:000242352800004						
J	Williams, T				Williams, T			Assessing and moving on from the dominant project management discourse in the light of project overruns	IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT																	Wang, Charles/B-5565-2011	Wang, Charles/0000-0001-9331-8437; Williams, Terry/0000-0001-5177-7926												0018-9391	1558-0040				NOV	2005	52	4					497	508		10.1109/TEM.2005.856572								WOS:000232824400008						
J	Abduh, M; Skibniewski, MJ				Abduh, M; Skibniewski, MJ			Utility assessment of electronic networking technologies for design-build projects	AUTOMATION IN CONSTRUCTION																	Skibniewski, Miroslaw J./P-5310-2018	Skibniewski, Miroslaw/0000-0002-7102-753X; Abduh, Muhamad/0000-0001-6926-6665												0926-5805					MAR	2003	12	2					167	183	PII S0926-5805(02)00042-0	10.1016/S0926-5805(02)00042-0								WOS:000179380000006						
J	Gabriel, GC; Maher, ML				Gabriel, GC; Maher, ML			Coding and modelling communication in architectural collaborative design	AUTOMATION IN CONSTRUCTION					Conference on Media and Design Process	1999	SALT LAKE CITY, UTAH																							0926-5805					FEB	2002	11	2					199	211		10.1016/S0926-5805(00)00098-4								WOS:000172760800008						
J	Haidt, J				Haidt, J			The emotional dog and its rational tail: A social intuitionist approach to moral judgment	PSYCHOLOGICAL REVIEW																	Haidt, Jonathan/B-2835-2013													0033-295X	1939-1471				OCT	2001	108	4					814	834		10.1037//0033-295X.108.4.814								WOS:000171840100008	11699120					
J	Thorpe, T; Mead, S				Thorpe, T; Mead, S			Project-specific Web sites: Friend or foe?	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT-ASCE																														0733-9364					SEP-OCT	2001	127	5					406	413		10.1061/(ASCE)0733-9364(2001)127:5(406)								WOS:000171170900008						
J	Rojas, EM; Songer, AD				Rojas, EM; Songer, AD			Web-centric systems: A new paradigm for collaborative engineering	JOURNAL OF MANAGEMENT IN ENGINEERING																														0742-597X					JAN-FEB	1999	15	1					39	45		10.1061/(ASCE)0742-597X(1999)15:1(39)								WOS:000077565400034						
J	Johnston, RB; Brennan, M				Johnston, RB; Brennan, M			Planning or organizing: The implications of theories of activity for management of operations	OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE																														0305-0483					AUG	1996	24	4					367	384		10.1016/0305-0483(96)00016-3								WOS:A1996VK95300001						
J	ORLIKOWSKI, WJ				ORLIKOWSKI, WJ			THE DUALITY OF TECHNOLOGY - RETHINKING THE CONCEPT OF TECHNOLOGY IN ORGANIZATIONS	ORGANIZATION SCIENCE																														1047-7039					AUG	1992	3	3					398	427		10.1287/orsc.3.3.398								WOS:A1992JH70700007						
J	ALLEN, BR; BOYNTON, AC				ALLEN, BR; BOYNTON, AC			INFORMATION ARCHITECTURE - IN SEARCH OF EFFICIENT FLEXIBILITY	MIS QUARTERLY																														0276-7783					DEC	1991	15	4					435	445		10.2307/249447								WOS:A1991HB11400002						
J	KALAY, YE				KALAY, YE			REDEFINING THE ROLE OF COMPUTERS IN ARCHITECTURE - FROM DRAFTING MODELING TOOLS TO KNOWLEDGE-BASED DESIGN ASSISTANTS	COMPUTER-AIDED DESIGN																														0010-4485						1985	17	7					319	328		10.1016/0010-4485(85)90165-4								WOS:A1985ARC2100004						
